trade_id,ticker,date,direction,model,zone_type,entry_time,entry_price,is_winner,pnl_r,max_r_achieved,bar_date,bar_time,open,high,low,close,volume,candle_range_pct,vol_delta_raw,vol_delta_roll,vol_roc,sma9,sma21,sma_config,sma_spread_pct,sma_momentum_label,price_position,cvd_slope,m5_structure,m15_structure,h1_structure,health_score,long_score,short_score,calculated_at,vol_delta_norm
AVGO_021726_EPCH4_1222,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:22:00,331.1,False,-1.0,-1,2026-02-17,12:21:00,331.3025,331.32,330.94,331.13,12762,0.114759,0.0,3182.5,-34.5614,331.2965,331.5035,BEAR,0.062517,STABLE,BELOW,-0.177561,BULL,BULL,BULL,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,0.214252
GOOGL_021726_EPCH4_1222,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:22:00,300.9,True,1.0,1,2026-02-17,12:21:00,300.94,301.05,300.795,300.85,30327,0.08476,-17244.76,47807.59,-45.1173,300.8865,301.2578,BEAR,0.123421,WIDENING,BELOW,-0.155586,BULL,BEAR,BEAR,8.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.316339
AVGO_021726_EPCH4_1222_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:22:15,331.225,False,-1.0,-1,2026-02-17,12:21:00,331.3025,331.32,330.94,331.13,12762,0.114759,0.0,3182.5,-34.5614,331.2965,331.5035,BEAR,0.062517,STABLE,BELOW,-0.177561,BULL,BULL,BULL,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,0.214252
TSLA_021726_EPCH1_1222,TSLA,2026-02-17,SHORT,EPCH1,PRIMARY,12:22:30,405.22,False,-1.0,-1,2026-02-17,12:21:00,405.94,405.98,405.5001,405.65,85233,0.118304,-31986.8,102127.29,-16.1939,405.8521,406.3461,BEAR,0.121791,WIDENING,BELOW,-0.223214,BEAR,BEAR,BEAR,6.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,1.070167
TSLA_021726_EPCH2_1225,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:25:00,405.37,True,1.0,1,2026-02-17,12:24:00,404.968,405.31,404.8307,405.18,125935,0.118293,57620.58,-79510.94,23.2307,405.5382,406.1055,BEAR,0.140027,WIDENING,BELOW,-0.129648,BEAR,BEAR,BEAR,8.0,0.0,0.0,2026-02-19 05:20:13.996096+00:00,-0.676246
TSLA_021726_EPCH2_1225_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:25:15,405.1362,False,-1.0,-1,2026-02-17,12:24:00,404.968,405.31,404.8307,405.18,125935,0.118293,57620.58,-79510.94,23.2307,405.5382,406.1055,BEAR,0.140027,WIDENING,BELOW,-0.129648,BEAR,BEAR,BEAR,8.0,0.0,0.0,2026-02-19 05:20:13.996096+00:00,-0.676246
TSLA_021726_EPCH2_1225_2,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:25:45,405.3201,False,-1.0,-1,2026-02-17,12:24:00,404.968,405.31,404.8307,405.18,125935,0.118293,57620.58,-79510.94,23.2307,405.5382,406.1055,BEAR,0.140027,WIDENING,BELOW,-0.129648,BEAR,BEAR,BEAR,8.0,0.0,0.0,2026-02-19 05:20:13.996096+00:00,-0.676246
AVGO_021726_EPCH4_1225,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:25:45,331.17,False,-1.0,-1,2026-02-17,12:24:00,330.66,331.05,330.55,330.98,24547,0.151067,17673.84,-5769.26,35.1011,331.1411,331.3863,BEAR,0.074094,STABLE,BELOW,-0.157545,BULL,BULL,BULL,4.0,3.0,3.0,2026-02-19 05:20:13.996096+00:00,-0.328064
AVGO_021726_EPCH4_1226,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:26:00,331.1792,False,-1.0,-1,2026-02-17,12:25:00,331.07,331.24,330.85,331.17,15390,0.117764,9865.38,8051.62,-17.3997,331.1422,331.3547,BEAR,0.064154,STABLE,BTWN,-0.126453,BULL,BULL,BULL,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,0.460108
AVGO_021726_EPCH4_1227,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:27:15,331.16,False,-1.0,-1,2026-02-17,12:26:00,331.115,331.5885,330.95,331.525,16414,0.192595,13149.19,21200.82,-11.0208,331.1461,331.3535,BEAR,0.062553,NARROWING,ABOVE,-0.09281,BULL,BULL,BULL,4.0,2.0,3.0,2026-02-19 05:20:13.996096+00:00,1.162976
TSLA_021726_EPCH2_1227,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:27:15,405.32,False,-1.0,-1,2026-02-17,12:26:00,405.36,405.81,405.26,405.65,94495,0.135585,39516.09,-54615.83,-11.5705,405.4729,405.9614,BEAR,0.120415,NARROWING,BTWN,-0.08399,BEAR,BEAR,BEAR,4.0,0.0,0.0,2026-02-19 05:20:13.996096+00:00,-0.429528
AVGO_021726_EPCH4_1227_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:27:30,331.22,False,-1.0,-1,2026-02-17,12:26:00,331.115,331.5885,330.95,331.525,16414,0.192595,13149.19,21200.82,-11.0208,331.1461,331.3535,BEAR,0.062553,NARROWING,ABOVE,-0.09281,BULL,BULL,BULL,4.0,2.0,3.0,2026-02-19 05:20:13.996096+00:00,1.162976
QQQ_021726_EPCH4_1229,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:29:30,600.39,True,2.0,2,2026-02-17,12:28:00,599.79,599.97,599.57,599.86,55855,0.066682,25134.75,275075.55,-44.4638,599.4939,599.5913,BEAR,0.016246,NARROWING,ABOVE,0.098077,BULL,BEAR,BEAR,4.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,2.849815
DIA_021726_EPCH4_1229,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:29:45,495.88,False,-1.0,-1,2026-02-17,12:28:00,495.32,495.52,495.27,495.49,5070,0.050455,3853.2,37682.53,-46.2588,495.3073,495.4186,BEAR,0.022465,NARROWING,ABOVE,0.217899,BEAR,BEAR,BEAR,2.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,3.096905
AMD_021726_EPCH2_1229,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:29:45,202.8,False,-1.0,-1,2026-02-17,12:28:00,202.27,202.4159,202.15,202.2275,20554,0.131486,-8572.54,81752.28,-56.9374,202.0281,202.1606,BEAR,0.065538,NARROWING,ABOVE,-0.042135,BULL,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,2.356884
AMD_021726_EPCH2_1230,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:30:00,202.78,False,-1.0,-1,2026-02-17,12:29:00,202.3,202.8,202.25,202.8,57982,0.271203,57982.0,108719.13,21.2513,202.1136,202.1573,BEAR,0.021522,NARROWING,ABOVE,0.035785,BULL,BEAR,BEAR,4.0,3.0,3.0,2026-02-19 05:20:13.996096+00:00,2.908251
AMD_021726_EPCH2_1230_1,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:30:15,202.79,False,-1.0,-1,2026-02-17,12:29:00,202.3,202.8,202.25,202.8,57982,0.271203,57982.0,108719.13,21.2513,202.1136,202.1573,BEAR,0.021522,NARROWING,ABOVE,0.035785,BULL,BEAR,BEAR,4.0,3.0,3.0,2026-02-19 05:20:13.996096+00:00,2.908251
QQQ_021726_EPCH4_1230,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:30:45,600.23,True,2.0,2,2026-02-17,12:29:00,599.88,600.72,599.845,600.71,196287,0.145661,191800.44,369259.22,96.348,599.6028,599.5942,BULL,0.001428,NARROWING,ABOVE,0.185102,BULL,BEAR,BEAR,6.0,2.0,3.0,2026-02-19 05:20:13.996096+00:00,3.341108
DIA_021726_EPCH4_1231,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:31:00,495.87,False,-1.0,-1,2026-02-17,12:30:00,495.9,496.0599,495.63,495.805,6222,0.086707,-1156.4,17442.15,-34.8598,495.3864,495.4138,BEAR,0.005534,NARROWING,ABOVE,0.308962,BULL,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.954434
AVGO_021726_EPCH4_1231,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:31:00,331.065,False,-1.0,-1,2026-02-17,12:30:00,332.0,332.21,331.22,331.49,19979,0.298652,-9081.36,12565.5,19.9407,331.2208,331.2734,BEAR,0.015849,NARROWING,ABOVE,0.089342,BULL,BULL,BULL,4.0,2.0,3.0,2026-02-19 05:20:13.996096+00:00,0.658535
DIA_021726_EPCH4_1231_1,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:31:45,495.88,False,-1.0,-1,2026-02-17,12:30:00,495.9,496.0599,495.63,495.805,6222,0.086707,-1156.4,17442.15,-34.8598,495.3864,495.4138,BEAR,0.005534,NARROWING,ABOVE,0.308962,BULL,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.954434
AVGO_021726_EPCH4_1231_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:31:45,331.1501,False,-1.0,-1,2026-02-17,12:30:00,332.0,332.21,331.22,331.49,19979,0.298652,-9081.36,12565.5,19.9407,331.2208,331.2734,BEAR,0.015849,NARROWING,ABOVE,0.089342,BULL,BULL,BULL,4.0,2.0,3.0,2026-02-19 05:20:13.996096+00:00,0.658535
GOOGL_021726_EPCH4_1232,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:32:00,300.91,True,1.0,1,2026-02-17,12:31:00,301.29,301.33,301.16,301.19,26646,0.056443,-17241.53,44813.83,-43.915,301.1593,301.0001,BULL,0.05286,NARROWING,ABOVE,0.1608,BULL,BEAR,BEAR,4.0,0.0,2.0,2026-02-19 05:20:13.996096+00:00,1.431331
TSLA_021726_EPCH2_1232,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:32:15,405.33,True,1.0,1,2026-02-17,12:31:00,406.3,406.36,405.9001,406.095,82224,0.113249,-12532.95,225771.3,-28.1251,405.74,405.7699,BEAR,0.007372,NARROWING,ABOVE,0.121231,BEAR,BEAR,BEAR,2.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,2.05004
TSLA_021726_EPCH2_1232_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:32:30,405.2314,True,1.0,1,2026-02-17,12:31:00,406.3,406.36,405.9001,406.095,82224,0.113249,-12532.95,225771.3,-28.1251,405.74,405.7699,BEAR,0.007372,NARROWING,ABOVE,0.121231,BEAR,BEAR,BEAR,2.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,2.05004
TSLA_021726_EPCH2_1232_2,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:32:45,405.26,True,1.0,1,2026-02-17,12:31:00,406.3,406.36,405.9001,406.095,82224,0.113249,-12532.95,225771.3,-28.1251,405.74,405.7699,BEAR,0.007372,NARROWING,ABOVE,0.121231,BEAR,BEAR,BEAR,2.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,2.05004
GOOGL_021726_EPCH4_1234,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:34:00,300.825,True,1.0,1,2026-02-17,12:33:00,300.53,300.93,300.53,300.895,36480,0.132937,30096.0,-7475.59,-16.2374,301.1421,300.9665,BULL,0.058345,NARROWING,BELOW,0.144712,BULL,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,-0.195508
DIA_021726_EPCH4_1234,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:34:45,495.92,False,-1.0,-1,2026-02-17,12:33:00,495.5,495.72,495.44,495.72,11905,0.056483,11905.0,-20431.8,8.9877,495.6139,495.4538,BULL,0.032287,NARROWING,ABOVE,0.13325,BULL,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,-1.292628
GOOGL_021726_EPCH4_1240,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:40:30,300.82,True,1.0,1,2026-02-17,12:39:00,301.14,301.22,301.01,301.19,22583,0.069723,16130.71,71985.12,-33.0839,301.0783,301.0542,BULL,0.008006,WIDENING,ABOVE,0.20961,BULL,BEAR,BEAR,6.0,0.0,2.0,2026-02-19 05:20:13.996096+00:00,2.844992
TSLA_021726_EPCH2_1240,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:40:45,405.36,True,1.0,1,2026-02-17,12:39:00,406.0472,406.2,405.85,406.105,71434,0.086185,32655.54,116597.85,-31.2914,405.9483,405.7746,BULL,0.042785,NARROWING,ABOVE,0.28072,BEAR,BEAR,BEAR,2.0,1.0,2.0,2026-02-19 05:20:13.996096+00:00,1.524537
TSLA_021726_EPCH2_1241,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:41:00,405.23,True,1.0,1,2026-02-17,12:40:00,406.13,406.13,405.2601,405.36,104006,0.214599,-80117.74,2764.01,0.3971,405.8667,405.7574,BULL,0.026947,NARROWING,BELOW,0.229908,BEAR,BEAR,BEAR,4.0,2.0,4.0,2026-02-19 05:20:13.996096+00:00,0.032509
TSLA_021726_EPCH2_1241_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:41:15,405.3601,True,1.0,1,2026-02-17,12:40:00,406.13,406.13,405.2601,405.36,104006,0.214599,-80117.74,2764.01,0.3971,405.8667,405.7574,BULL,0.026947,NARROWING,BELOW,0.229908,BEAR,BEAR,BEAR,4.0,2.0,4.0,2026-02-19 05:20:13.996096+00:00,0.032509
HOOD_021726_EPCH3_1241,HOOD,2026-02-17,SHORT,EPCH3,SECONDARY,12:41:45,74.4813,False,-1.0,-1,2026-02-17,12:40:00,74.845,74.86,74.65,74.67,70698,0.281237,-57231.71,-47293.71,45.7323,74.8717,74.8915,BEAR,0.026627,NARROWING,BELOW,0.008611,BEAR,BEAR,BEAR,2.0,3.0,3.0,2026-02-19 05:20:13.996096+00:00,-1.263916
TSLA_021726_EPCH2_1242,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:42:45,405.22,True,1.0,1,2026-02-17,12:41:00,405.4,405.68,405.13,405.3819,91594,0.135675,-7693.9,-102744.73,-11.9538,405.8802,405.7327,BULL,0.036385,WIDENING,BELOW,0.171383,BEAR,BEAR,BEAR,6.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,-1.242634
PLTR_021726_EPCH4_1243,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:43:00,130.53,True,5.0,5,2026-02-17,12:42:00,130.641,130.67,130.51,130.54,81309,0.122568,-50818.13,-136606.32,6.1582,130.935,131.1687,BEAR,0.179037,WIDENING,BELOW,-0.118283,BEAR,BULL,BEAR,8.0,2.0,0.0,2026-02-19 05:20:13.996096+00:00,-1.9221
PLTR_021726_EPCH4_1243_1,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:43:15,130.49,True,5.0,5,2026-02-17,12:42:00,130.641,130.67,130.51,130.54,81309,0.122568,-50818.13,-136606.32,6.1582,130.935,131.1687,BEAR,0.179037,WIDENING,BELOW,-0.118283,BEAR,BULL,BEAR,8.0,2.0,0.0,2026-02-19 05:20:13.996096+00:00,-1.9221
PLTR_021726_EPCH4_1244,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:44:15,130.54,True,5.0,5,2026-02-17,12:43:00,130.56,130.61,130.36,130.585,108965,0.191446,87172.0,-6171.29,39.8843,130.8667,131.1584,BEAR,0.223441,WIDENING,BELOW,-0.106647,BEAR,BULL,BEAR,8.0,4.0,3.0,2026-02-19 05:20:13.996096+00:00,-0.074324
HOOD_021726_EPCH4_1245,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,12:45:00,74.4481,False,-1.0,-1,2026-02-17,12:44:00,74.6,74.65,74.545,74.56,35190,0.140826,-25135.71,-129165.64,-36.1936,74.7493,74.8479,BEAR,0.132238,WIDENING,BELOW,-0.161546,BEAR,BEAR,BEAR,8.0,1.0,0.0,2026-02-19 05:20:13.996096+00:00,-1.873948
QQQ_021726_EPCH2_1245,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,12:45:45,597.84,True,5.0,5,2026-02-17,12:44:00,598.7,598.72,598.12,598.16,72145,0.100308,-62525.67,-210115.17,-32.4139,599.3694,599.6519,BEAR,0.047222,STABLE,BELOW,0.048899,BEAR,BEAR,BEAR,2.0,1.0,0.0,2026-02-19 05:20:13.996096+00:00,-2.134458
HOOD_021726_EPCH4_1246,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,12:46:00,74.525,False,-1.0,-1,2026-02-17,12:45:00,74.54,74.54,74.38,74.46,55698,0.21488,0.0,-71933.92,2.9447,74.6915,74.8303,BEAR,0.186349,WIDENING,BELOW,-0.178214,BEAR,BEAR,BEAR,8.0,3.0,2.0,2026-02-19 05:20:13.996096+00:00,-1.091115
HOOD_021726_EPCH4_1246_1,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,12:46:15,74.525,False,-1.0,-1,2026-02-17,12:45:00,74.54,74.54,74.38,74.46,55698,0.21488,0.0,-71933.92,2.9447,74.6915,74.8303,BEAR,0.186349,WIDENING,BELOW,-0.178214,BEAR,BEAR,BEAR,8.0,3.0,2.0,2026-02-19 05:20:13.996096+00:00,-1.091115
HOOD_021726_EPCH4_1246_2,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,12:46:30,74.51,False,-1.0,-1,2026-02-17,12:45:00,74.54,74.54,74.38,74.46,55698,0.21488,0.0,-71933.92,2.9447,74.6915,74.8303,BEAR,0.186349,WIDENING,BELOW,-0.178214,BEAR,BEAR,BEAR,8.0,3.0,2.0,2026-02-19 05:20:13.996096+00:00,-1.091115
PLTR_021726_EPCH4_1247,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:47:30,130.5798,True,5.0,5,2026-02-17,12:46:00,130.35,130.52,130.35,130.475,89360,0.130293,42051.76,36245.81,16.2492,130.6234,131.054,BEAR,0.329969,WIDENING,BELOW,-0.024064,BEAR,BULL,BEAR,6.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,0.405449
DIA_021726_EPCH4_1247,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,12:47:30,494.56,True,1.0,1,2026-02-17,12:46:00,494.3,494.59,494.26,494.52,17396,0.066731,10015.88,-6055.22,42.1584,494.9839,495.4245,BEAR,0.089104,WIDENING,BELOW,-0.085095,BEAR,BEAR,BEAR,4.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,-0.341782
PLTR_021726_EPCH4_1247_1,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:47:45,130.53,True,5.0,5,2026-02-17,12:46:00,130.35,130.52,130.35,130.475,89360,0.130293,42051.76,36245.81,16.2492,130.6234,131.054,BEAR,0.329969,WIDENING,BELOW,-0.024064,BEAR,BULL,BEAR,6.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,0.405449
PLTR_021726_EPCH4_1248,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:48:00,130.53,True,5.0,5,2026-02-17,12:47:00,130.4862,130.6,130.38,130.53,103946,0.168544,37798.55,124862.48,33.6137,130.5784,131.0097,BEAR,0.330377,WIDENING,BELOW,-0.021567,BEAR,BULL,BEAR,8.0,5.0,4.0,2026-02-19 05:20:13.996096+00:00,1.329399
PLTR_021726_EPCH4_1249,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:49:15,130.6276,True,5.0,5,2026-02-17,12:48:00,130.535,130.7986,130.45,130.72,149080,0.266677,81852.87,119543.35,84.4736,130.5496,130.974,BEAR,0.324676,WIDENING,BTWN,0.015357,BEAR,BULL,BEAR,10.0,5.0,4.0,2026-02-19 05:20:13.996096+00:00,1.172603
DIA_021726_EPCH4_1250,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,12:50:00,494.59,True,1.0,1,2026-02-17,12:49:00,494.82,494.84,494.54,494.84,4417,0.060626,4417.0,21602.39,-66.9106,494.7306,495.3224,BEAR,0.119599,WIDENING,BTWN,-0.115633,BEAR,BEAR,BEAR,6.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.508947
DIA_021726_EPCH4_1250_1,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,12:50:15,494.55,True,1.0,1,2026-02-17,12:49:00,494.82,494.84,494.54,494.84,4417,0.060626,4417.0,21602.39,-66.9106,494.7306,495.3224,BEAR,0.119599,WIDENING,BTWN,-0.115633,BEAR,BEAR,BEAR,6.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.508947
TSLA_021726_EPCH2_1250,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:50:15,405.135,False,-1.0,-1,2026-02-17,12:49:00,404.98,405.16,404.594,404.81,93224,0.139819,-22070.7,97863.35,-18.2636,404.6077,405.3978,BEAR,0.195187,WIDENING,BTWN,-0.289191,BEAR,BEAR,BEAR,8.0,1.0,1.0,2026-02-19 05:20:13.996096+00:00,0.720365
PLTR_021726_EPCH4_1250,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:50:30,130.52,True,5.0,5,2026-02-17,12:49:00,130.71,130.78,130.47,130.62,69762,0.23733,-2250.39,167568.69,-17.9291,130.5434,130.93,BEAR,0.295961,WIDENING,BTWN,0.053055,BEAR,BULL,BEAR,8.0,4.0,3.0,2026-02-19 05:20:13.996096+00:00,1.685815
DIA_021726_EPCH4_1251,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,12:51:00,494.58,True,1.0,1,2026-02-17,12:50:00,494.63,494.77,494.52,494.72,27861,0.050534,16716.6,41743.71,111.2322,494.6739,495.2671,BEAR,0.119917,WIDENING,BTWN,-0.038374,BEAR,BEAR,BEAR,8.0,1.0,2.0,2026-02-19 05:20:13.996096+00:00,2.446446
PLTR_021726_EPCH4_1251,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:51:30,130.535,True,5.0,5,2026-02-17,12:50:00,130.64,130.74,130.47,130.535,116141,0.206841,-60221.26,99231.54,40.7154,130.5329,130.8641,BEAR,0.25373,WIDENING,BTWN,0.06093,BEAR,BULL,BEAR,8.0,4.0,4.0,2026-02-19 05:20:13.996096+00:00,0.939179
DIA_021726_EPCH4_1251_1,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,12:51:45,494.49,True,1.0,1,2026-02-17,12:50:00,494.63,494.77,494.52,494.72,27861,0.050534,16716.6,41743.71,111.2322,494.6739,495.2671,BEAR,0.119917,WIDENING,BTWN,-0.038374,BEAR,BEAR,BEAR,8.0,1.0,2.0,2026-02-19 05:20:13.996096+00:00,2.446446
QQQ_021726_EPCH2_1256,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,12:56:30,598.03,True,4.0,4,2026-02-17,12:55:00,597.5,597.74,597.33,597.56,111053,0.068612,13543.05,-233157.6,2.3003,598.0278,598.7019,BEAR,0.112813,WIDENING,BELOW,-0.163529,BEAR,BEAR,BEAR,6.0,1.0,0.0,2026-02-19 05:20:13.996096+00:00,-1.943148
QQQ_021726_EPCH2_1257,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,12:57:15,597.82,True,4.0,4,2026-02-17,12:56:00,597.578,598.09,597.34,597.8266,138358,0.125454,41175.34,-93002.26,26.0897,597.9852,598.5946,BEAR,0.10194,STABLE,BELOW,-0.153497,BEAR,BEAR,BEAR,4.0,0.0,0.0,2026-02-19 05:20:13.996096+00:00,-0.727346
PLTR_021726_EPCH4_1257,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:57:30,130.72,True,5.0,5,2026-02-17,12:56:00,130.17,130.45,130.14,130.37,65320,0.237785,31606.45,-29709.36,-24.0739,130.3939,130.5681,BEAR,0.133676,NARROWING,BELOW,0.006351,BEAR,BULL,BEAR,4.0,2.0,2.0,2026-02-19 05:20:13.996096+00:00,-0.319941
TSLA_021726_EPCH2_1259,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:59:15,405.33,False,-1.0,-1,2026-02-17,12:58:00,405.2,405.3799,404.9,405.09,71440,0.118468,-14871.55,88550.67,-35.8618,404.6822,404.8135,BEAR,0.032414,NARROWING,ABOVE,-0.005525,BEAR,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.043572
TSLA_021726_EPCH2_1259_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:59:30,405.37,False,-1.0,-1,2026-02-17,12:58:00,405.2,405.3799,404.9,405.09,71440,0.118468,-14871.55,88550.67,-35.8618,404.6822,404.8135,BEAR,0.032414,NARROWING,ABOVE,-0.005525,BEAR,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.043572
TSLA_021726_EPCH2_1259_2,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:59:45,405.37,False,-1.0,-1,2026-02-17,12:58:00,405.2,405.3799,404.9,405.09,71440,0.118468,-14871.55,88550.67,-35.8618,404.6822,404.8135,BEAR,0.032414,NARROWING,ABOVE,-0.005525,BEAR,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,1.043572
TSLA_021726_EPCH2_1300,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,13:00:00,405.19,False,-1.0,-1,2026-02-17,12:59:00,405.1,405.65,404.96,405.37,77383,0.170215,14579.41,110155.78,-30.2311,404.7022,404.7831,BEAR,0.01994,NARROWING,ABOVE,0.001359,BEAR,BEAR,BEAR,4.0,3.0,3.0,2026-02-19 05:20:13.996096+00:00,1.276745
GOOGL_021726_EPCH4_1304,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,13:04:15,300.92,False,-1.0,-1,2026-02-17,13:03:00,300.71,300.85,300.58,300.78,40690,0.089767,19591.48,-16800.73,-18.9169,300.5567,300.3681,BULL,0.062697,NARROWING,ABOVE,-0.009188,BEAR,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,-0.383321
GOOGL_021726_EPCH4_1304_1,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,13:04:30,300.745,False,-1.0,-1,2026-02-17,13:03:00,300.71,300.85,300.58,300.78,40690,0.089767,19591.48,-16800.73,-18.9169,300.5567,300.3681,BULL,0.062697,NARROWING,ABOVE,-0.009188,BEAR,BEAR,BEAR,4.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,-0.383321
TSLA_021726_EPCH2_1304,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,13:04:30,405.17,False,-1.0,-1,2026-02-17,13:03:00,404.88,405.3199,404.64,405.26,117000,0.167769,96384.32,-16516.66,8.7442,404.938,404.6928,BULL,0.0605,NARROWING,ABOVE,-0.063086,BEAR,BEAR,BEAR,4.0,2.0,3.0,2026-02-19 05:20:13.996096+00:00,-0.208052
DIA_021726_EPCH4_1308,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,13:08:30,494.58,False,-1.0,-1,2026-02-17,13:07:00,494.88,494.92,494.7,494.73,4342,0.044469,-3157.82,-6165.28,-56.4349,494.8547,494.6282,BULL,0.045787,NARROWING,BTWN,0.125857,BEAR,BEAR,BEAR,2.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,-1.303332
DIA_021726_EPCH4_1308_1,DIA,2026-02-17,SHORT,EPCH4,SECONDARY,13:08:45,494.515,False,-1.0,-1,2026-02-17,13:07:00,494.88,494.92,494.7,494.73,4342,0.044469,-3157.82,-6165.28,-56.4349,494.8547,494.6282,BULL,0.045787,NARROWING,BTWN,0.125857,BEAR,BEAR,BEAR,2.0,0.0,1.0,2026-02-19 05:20:13.996096+00:00,-1.303332
