================================================================================
EPOCH OPTIONS ANALYSIS WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2025-12-31 07:32:16
Workbook: epoch_v1.xlsm
Worksheet: options_analysis
Schema: v1.0 (22 columns, A-V)

PURPOSE: This report contains options analysis data comparing
options performance to underlying equity trades for each backtest trade.

STRUCTURE: 1 row per trade with options P&L and R-multiple comparison.
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Trades:          213
Successful:            213
Failed (No Data):      0

P&L METRICS (Successful Trades Only):
  Total P&L:           $26,741.00
  Avg P&L:             $125.54
  Avg Return:          10.9%

R-MULTIPLE METRICS:
  Total Options R:     +108.51R
  Avg Options R:       +0.51R
  Best Options R:      +2.27R
  Worst Options R:     -0.70R
  Avg Underlying R:    +0.66R
  Avg R Multiplier:    0.31x

WIN/LOSS ANALYSIS:
  Wins:                101
  Losses:              112
  Win Rate:            47.4%
  Outperformed Equity: 2/213

DIRECTION BREAKDOWN:
  LONG: 92 trades, -0.13R avg, 13% win
  SHORT: 121 trades, +1.00R avg, 74% win

CONTRACT TYPE BREAKDOWN:
  CALL: 92 trades, -0.13R avg, 13% win
  PUT: 121 trades, +1.00R avg, 74% win

STATUS BREAKDOWN:
  SUCCESS: 213

RAW DATA
----------------------------------------
|Trade_ID|Ticker|Direction|Entry_Date|Entry_Time|Entry_Price|Options_Ticker|Strike|Expiration|Contract_Type|Option_Entry_Price|Option_Entry_Time|Option_Exit_Price|Option_Exit_Time|PnL_Dollars|PnL_Percent|Option_R|Net_Return|Underlying_R|R_Multiplier|Win|Status|
|AVGO_121725_EPCH2_0943|AVGO|SHORT|2025-12-17 00:00:00|0.4049|333.97|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.65|0.4049|15.85|0.6597|420|0.3605|1.3003|0.3605|2.4551|0.5296|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0943|AVGO|SHORT|2025-12-17 00:00:00|0.4054|333.9715|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.65|0.4054|15.85|0.6597|420|0.3605|1.3009|0.3605|2.4567|0.5295|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0944|AVGO|SHORT|2025-12-17 00:00:00|0.4056|334.0175|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.65|0.4056|15.85|0.6597|420|0.3605|1.3197|0.3605|2.5067|0.5265|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0944|AVGO|SHORT|2025-12-17 00:00:00|0.4057|334.155|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.65|0.4057|15.85|0.6597|420|0.3605|1.3793|0.3605|2.6650|0.5176|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0945|AVGO|SHORT|2025-12-17 00:00:00|0.4064|334.0264|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.4|0.4064|15.85|0.6597|445|0.3904|1.4022|0.3904|2.5165|0.5572|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0945|AVGO|SHORT|2025-12-17 00:00:00|0.4068|334.05|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.4|0.4068|15.85|0.6597|445|0.3904|1.4127|0.3904|2.5429|0.5556|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0947|AVGO|SHORT|2025-12-17 00:00:00|0.4076|334.095|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12|0.4076|15.85|0.6597|385|0.3208|1.2399|0.3208|2.5942|0.4780|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0952|AVGO|SHORT|2025-12-17 00:00:00|0.4111|334.155|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12|0.4111|15.85|0.6597|385|0.3208|1.2644|0.3208|2.6650|0.4744|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0953|AVGO|SHORT|2025-12-17 00:00:00|0.4120|334.22|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.4|0.4120|15.85|0.6597|445|0.3904|1.4933|0.3904|2.7450|0.5440|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0953|AVGO|SHORT|2025-12-17 00:00:00|0.4122|333.6|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.8|0.4122|15.85|0.6597|405|0.3432|1.1250|0.3432|2.1000|0.5357|1.0000|SUCCESS|
|AVGO_121725_EPCH2_0956|AVGO|SHORT|2025-12-17 00:00:00|0.4142|334.075|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.55|0.4142|15.85|0.6597|430|0.3723|1.3760|0.3723|2.5712|0.5352|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1002|AVGO|SHORT|2025-12-17 00:00:00|0.4182|334.065|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|10.81|0.4182|15.85|0.6597|504|0.4662|1.6077|0.4662|2.5598|0.6280|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1003|AVGO|SHORT|2025-12-17 00:00:00|0.4193|334.02|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12.2|0.4193|15.85|0.6597|365|0.2992|1.1478|0.2992|2.5094|0.4574|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1004|AVGO|SHORT|2025-12-17 00:00:00|0.4194|334.18|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12.2|0.4194|15.85|0.6597|365|0.2992|1.2086|0.2992|2.6954|0.4484|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1004|AVGO|SHORT|2025-12-17 00:00:00|0.4198|334.08|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12.2|0.4198|15.85|0.6597|365|0.2992|1.1699|0.2992|2.5769|0.4540|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1005|AVGO|SHORT|2025-12-17 00:00:00|0.4203|334.2|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12.2|0.4203|15.85|0.6597|365|0.2992|1.2167|0.2992|2.7200|0.4473|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1006|AVGO|SHORT|2025-12-17 00:00:00|0.4208|334.2425|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12.2|0.4208|15.85|0.6597|365|0.2992|1.2342|0.2992|2.7735|0.4450|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1006|AVGO|SHORT|2025-12-17 00:00:00|0.4212|334.114|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|12.2|0.4212|15.85|0.6597|365|0.2992|1.1828|0.2992|2.6163|0.4521|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1008|AVGO|SHORT|2025-12-17 00:00:00|0.4224|334.22|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.65|0.4224|15.85|0.6597|420|0.3605|1.4094|0.3605|2.7450|0.5134|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1012|AVGO|SHORT|2025-12-17 00:00:00|0.4253|334.15|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.65|0.4253|15.85|0.6597|420|0.3605|1.3770|0.3605|2.6590|0.5179|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1014|AVGO|SHORT|2025-12-17 00:00:00|0.4264|333.96|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.5|0.4264|15.85|0.6597|435|0.3783|1.3426|0.3783|2.4444|0.5492|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1015|AVGO|SHORT|2025-12-17 00:00:00|0.4273|334.195|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.45|0.4273|15.85|0.6597|440|0.3843|1.4642|0.3843|2.7138|0.5395|1.0000|SUCCESS|
|AVGO_121725_EPCH2_1015|AVGO|SHORT|2025-12-17 00:00:00|0.4274|334.21|O:AVGO260102P00335000|335.0000|2026-01-02 00:00:00|PUT|11.45|0.4274|15.85|0.6597|440|0.3843|1.4716|0.3843|2.7324|0.5386|1.0000|SUCCESS|
|CRM_121725_EPCH2_1004|CRM|SHORT|2025-12-17 00:00:00|0.4198|260.165|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4198|6.75|0.4236|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1006|CRM|SHORT|2025-12-17 00:00:00|0.4213|260.21|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4213|6.75|0.4236|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH1_1010|CRM|LONG|2025-12-17 00:00:00|0.4240|261.389|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.5|0.4240|6.29|0.4549|-21|-0.0323|-0.1751|-0.0323|-1.0000|0.1751|0.0000|SUCCESS|
|CRM_121725_EPCH2_1022|CRM|LONG|2025-12-17 00:00:00|0.4325|261.29|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.2|0.4325|6.29|0.4549|9|0.0145|0.0818|0.0145|-1.0000|-0.0818|0.0000|SUCCESS|
|CRM_121725_EPCH2_1023|CRM|LONG|2025-12-17 00:00:00|0.4330|261.28|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.2|0.4330|6.29|0.4549|9|0.0145|0.0826|0.0145|-1.0000|-0.0826|0.0000|SUCCESS|
|CRM_121725_EPCH2_1023|CRM|LONG|2025-12-17 00:00:00|0.4331|261.24|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.2|0.4331|6.29|0.4549|9|0.0145|0.0857|0.0145|-1.0000|-0.0857|0.0000|SUCCESS|
|CRM_121725_EPCH2_1034|CRM|LONG|2025-12-17 00:00:00|0.4406|261.405|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.5|0.4406|6.29|0.4549|-21|-0.0323|-0.1728|-0.0323|-1.0000|0.1728|0.0000|SUCCESS|
|CRM_121725_EPCH2_1036|CRM|LONG|2025-12-17 00:00:00|0.4422|261.49|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.5|0.4422|6.29|0.4549|-21|-0.0323|-0.1615|-0.0323|-1.0000|0.1615|0.0000|SUCCESS|
|CRM_121725_EPCH2_1039|CRM|LONG|2025-12-17 00:00:00|0.4437|261.27|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.65|0.4437|6.29|0.4549|-36|-0.0541|-0.3333|-0.0541|-1.0000|0.3333|0.0000|SUCCESS|
|CRM_121725_EPCH2_1039|CRM|LONG|2025-12-17 00:00:00|0.4443|261.43|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.65|0.4443|6.29|0.4549|-36|-0.0541|-0.2903|-0.0541|-1.0000|0.2903|0.0000|SUCCESS|
|CRM_121725_EPCH2_1046|CRM|LONG|2025-12-17 00:00:00|0.4490|261.24|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.52|0.4490|6.29|0.4549|-23|-0.0353|-0.2190|-0.0353|-1.0000|0.2190|0.0000|SUCCESS|
|CRM_121725_EPCH2_1046|CRM|LONG|2025-12-17 00:00:00|0.4491|261.295|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.52|0.4491|6.29|0.4549|-23|-0.0353|-0.2081|-0.0353|-1.0000|0.2081|0.0000|SUCCESS|
|CRM_121725_EPCH1_1056|CRM|SHORT|2025-12-17 00:00:00|0.4561|260.2|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4561|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1057|CRM|SHORT|2025-12-17 00:00:00|0.4562|260.1979|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4562|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1057|CRM|SHORT|2025-12-17 00:00:00|0.4564|260.175|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4564|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1112|CRM|SHORT|2025-12-17 00:00:00|0.4672|260.17|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4672|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1116|CRM|SHORT|2025-12-17 00:00:00|0.4694|260.22|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4694|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1116|CRM|SHORT|2025-12-17 00:00:00|0.4696|260.1665|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4696|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1116|CRM|SHORT|2025-12-17 00:00:00|0.4698|260.23|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.4698|6.75|0.4861|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH1_1128|CRM|LONG|2025-12-17 00:00:00|0.4778|261.25|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.25|0.4778|6.4|0.5104|15|0.0240|0.1415|0.0240|-1.0000|-0.1415|0.0000|SUCCESS|
|CRM_121725_EPCH2_1142|CRM|LONG|2025-12-17 00:00:00|0.4878|261.25|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4878|6.4|0.5104|10|0.0159|0.0943|0.0159|-1.0000|-0.0943|0.0000|SUCCESS|
|CRM_121725_EPCH2_1143|CRM|LONG|2025-12-17 00:00:00|0.4882|261.29|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4882|6.4|0.5104|10|0.0159|0.0909|0.0159|-1.0000|-0.0909|0.0000|SUCCESS|
|CRM_121725_EPCH2_1143|CRM|LONG|2025-12-17 00:00:00|0.4884|261.26|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4884|6.4|0.5104|10|0.0159|0.0935|0.0159|-1.0000|-0.0935|0.0000|SUCCESS|
|CRM_121725_EPCH2_1144|CRM|LONG|2025-12-17 00:00:00|0.4891|261.28|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4891|6.4|0.5104|10|0.0159|0.0917|0.0159|-1.0000|-0.0917|0.0000|SUCCESS|
|CRM_121725_EPCH2_1145|CRM|LONG|2025-12-17 00:00:00|0.4898|261.29|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4898|6.4|0.5104|10|0.0159|0.0909|0.0159|-1.0000|-0.0909|0.0000|SUCCESS|
|CRM_121725_EPCH2_1146|CRM|LONG|2025-12-17 00:00:00|0.4903|261.255|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4903|6.4|0.5104|10|0.0159|0.0939|0.0159|-1.0000|-0.0939|0.0000|SUCCESS|
|CRM_121725_EPCH2_1147|CRM|LONG|2025-12-17 00:00:00|0.4910|261.23|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4910|6.4|0.5104|10|0.0159|0.0962|0.0159|-1.0000|-0.0962|0.0000|SUCCESS|
|CRM_121725_EPCH2_1149|CRM|LONG|2025-12-17 00:00:00|0.4925|261.23|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4925|6.4|0.5104|10|0.0159|0.0962|0.0159|-1.0000|-0.0962|0.0000|SUCCESS|
|CRM_121725_EPCH2_1159|CRM|LONG|2025-12-17 00:00:00|0.4998|261.25|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.3|0.4998|6.4|0.5104|10|0.0159|0.0943|0.0159|-1.0000|-0.0943|0.0000|SUCCESS|
|CRM_121725_EPCH2_1206|CRM|LONG|2025-12-17 00:00:00|0.5047|261.225|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.4|0.5047|6.4|0.5104|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH1_1216|CRM|SHORT|2025-12-17 00:00:00|0.5113|260.2|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5113|6.75|0.5139|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1236|CRM|LONG|2025-12-17 00:00:00|0.5250|261.23|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.35|0.5250|6.35|0.5312|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1236|CRM|LONG|2025-12-17 00:00:00|0.5253|261.26|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.35|0.5253|6.35|0.5312|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1240|CRM|LONG|2025-12-17 00:00:00|0.5280|261.23|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.35|0.5280|6.35|0.5312|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1242|CRM|LONG|2025-12-17 00:00:00|0.5292|261.24|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|6.35|0.5292|6.35|0.5312|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH1_1247|CRM|SHORT|2025-12-17 00:00:00|0.5332|260.2361|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5332|6.75|0.5417|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1248|CRM|SHORT|2025-12-17 00:00:00|0.5333|260.18|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5333|6.75|0.5417|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1250|CRM|SHORT|2025-12-17 00:00:00|0.5351|260.1601|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5351|6.75|0.5417|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1250|CRM|SHORT|2025-12-17 00:00:00|0.5352|260.16|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5352|6.75|0.5417|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1254|CRM|SHORT|2025-12-17 00:00:00|0.5375|260.23|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5375|6.75|0.5417|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1255|CRM|SHORT|2025-12-17 00:00:00|0.5382|260.2|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5382|6.75|0.5417|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1307|CRM|LONG|2025-12-17 00:00:00|0.5470|261.24|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|5.91|0.5470|5.91|0.5625|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1308|CRM|LONG|2025-12-17 00:00:00|0.5472|261.23|O:CRM260102C00260000|260.0000|2026-01-02 00:00:00|CALL|5.91|0.5472|5.91|0.5625|0|0.0000|0.0000|0.0000|-1.0000|0.0000|0.0000|SUCCESS|
|CRM_121725_EPCH2_1330|CRM|SHORT|2025-12-17 00:00:00|0.5625|260.22|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5625|6.75|0.6597|0|0.0000|0.0000|0.0000|2.0260|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1331|CRM|SHORT|2025-12-17 00:00:00|0.5634|260.2|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5634|6.75|0.6597|0|0.0000|0.0000|0.0000|1.9694|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1334|CRM|SHORT|2025-12-17 00:00:00|0.5658|260.18|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5658|6.75|0.6597|0|0.0000|0.0000|0.0000|1.9150|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1338|CRM|SHORT|2025-12-17 00:00:00|0.5686|260.23|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5686|6.75|0.6597|0|0.0000|0.0000|0.0000|2.0551|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1339|CRM|SHORT|2025-12-17 00:00:00|0.5687|260.235|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5687|6.75|0.6597|0|0.0000|0.0000|0.0000|2.0699|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1339|CRM|SHORT|2025-12-17 00:00:00|0.5689|260.22|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5689|6.75|0.6597|0|0.0000|0.0000|0.0000|2.0260|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1343|CRM|SHORT|2025-12-17 00:00:00|0.5715|260.16|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5715|6.75|0.6597|0|0.0000|0.0000|0.0000|1.8624|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1345|CRM|SHORT|2025-12-17 00:00:00|0.5733|260.21|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5733|6.75|0.6597|0|0.0000|0.0000|0.0000|1.9975|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1347|CRM|SHORT|2025-12-17 00:00:00|0.5748|260.22|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5748|6.75|0.6597|0|0.0000|0.0000|0.0000|2.0260|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1348|CRM|SHORT|2025-12-17 00:00:00|0.5753|260.155|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5753|6.75|0.6597|0|0.0000|0.0000|0.0000|1.8496|0.0000|1.0000|SUCCESS|
|CRM_121725_EPCH2_1352|CRM|SHORT|2025-12-17 00:00:00|0.5781|260.195|O:CRM260102P00262500|262.5000|2026-01-02 00:00:00|PUT|6.75|0.5781|6.75|0.6597|0|0.0000|0.0000|0.0000|1.9556|0.0000|1.0000|SUCCESS|
