================================================================================
EPOCH OPTIMAL TRADE WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2025-12-31 07:32:15
Workbook: epoch_v1.xlsm
Worksheet: optimal_trade
Schema: v3.1 (45 columns, A-AS)

PURPOSE: This report contains expanded analysis data for each bar
of each trade, enabling AI-driven pattern discovery for exit optimization.

STRUCTURE: 1 row per bar per trade (~N trades x ~28 bars = 1,500+ rows)
Each row answers: 'If I exited HERE, what would happen?'
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Decision Points: 640
Unique Trades:         160
Avg Bars per Trade:    4.0

Avg R if Exit:         +246.42R
Avg MFE R:             +260.16R
Avg Actual R:          +0.00R
Capture Rate:          0.0%

WIN/LOSS (by exit rows):
  Wins:                0
  Losses:              0
  Win Rate:            0.0%

DECAY ANALYSIS (Post-MFE):
  Post-MFE Rows:       0
  Avg R Given Back:    0.00R
  First Flip Events:   0
  Avg R at First Flip: +0.00R

HEALTH SCORE -> AVERAGE R IF EXIT:
  Health 2: 18 bars, +258.16R avg, 100% win
  Health 1: 43 bars, +280.90R avg, 100% win
  Health 0: 439 bars, +237.03R avg, 100% win
  Health -1: 77 bars, +225.90R avg, 100% win
  Health -2: 24 bars, +275.69R avg, 100% win
  Health -3: 19 bars, +322.12R avg, 100% win
  Health -4: 8 bars, +339.88R avg, 100% win
  Health -5: 12 bars, +339.62R avg, 100% win

RAW DATA
----------------------------------------
|Trade_ID|Date|Ticker|Direction|Model|Entry_Health|Entry_Label|Entry_VWAP|Entry_Trend|Entry_Structure|Bar_Seq|Bar_Time|Bars_From_Entry|Bars_From_MFE|Event_Type|Price|R_If_Exit|Health|VWAP|SMA9|SMA21|Volume|Swing_High|Health_vs_Entry|R_vs_MFE|R_vs_Actual|Is_MFE|Is_Exit|Is_Post_MFE|Bars_After_MFE|R_Given_Back|Health_at_MFE|Health_Decay|VWAP_Same|SMA_Same|Structure_Same|CVD_Same|Is_First_Flip|Actual_Exit_Price|Actual_Exit_Time|Actual_R|Exit_Reason|MFE_R|MAE_R|Win|
|AVGO_121725_EPCH2_0938|2025-12-17 00:00:00|AVGO|LONG|EPCH2|0.0000|MFE|2025-12-17 09:40:00|0.0000|336.2200|-0.8836|3.0000|0.0000|STABLE|338.9516|341.9147|342.8413|-0.9266|WIDENING|449.9600|-2887073.0000|-0.7733|BEAR|BULL|BEAR|BEAR|-1.0000|STOP||||||||||||||||||
|AVGO_121725_EPCH2_0938|2025-12-17 00:00:00|AVGO|LONG|EPCH2|0.0000|MAE|2025-12-17 09:40:00|0.0000|333.6201|-0.8836|3.0000|0.0000|STABLE|338.9516|341.9147|342.8413|-0.9266|WIDENING|449.9600|-2887073.0000|-0.7733|BEAR|BULL|BEAR|BEAR|-1.0000|STOP||||||||||||||||||
|AVGO_121725_EPCH2_0938|2025-12-17 00:00:00|AVGO|LONG|EPCH2|0.0000|EXIT|2025-12-17 09:40:00|0.0000|334.5800|-0.8751|3.0000|0.0000|STABLE|338.9516|341.9147|342.8413|-0.9266|WIDENING|449.9600|-2887073.0000|-0.7733|BEAR|BULL|BEAR|BEAR|-1.0000|STOP||||||||||||||||||
|AVGO_121725_EPCH3_0930|2025-12-17 00:00:00|AVGO|SHORT|EPCH3|1.0000|ENTRY|2025-12-17 09:35:00|0.0000|335.6300|2.2135|8.0000|0.0000|STABLE|340.2861|342.9572|343.3089|-0.3517|NARROWING|875.5500|-2581215.0000|-0.5383|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH3_0930|2025-12-17 00:00:00|AVGO|SHORT|EPCH3|1.0000|MFE|2025-12-17 09:45:00|2.0000|332.4350|2.8918|9.0000|1.0000|IMPROVING|337.9479|340.7270|342.3011|-1.5742|WIDENING|336.2300|-3388264.0000|-0.9206|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH3_0930|2025-12-17 00:00:00|AVGO|SHORT|EPCH3|1.0000|MAE|2025-12-17 09:35:00|0.0000|340.6500|2.2135|8.0000|0.0000|STABLE|340.2861|342.9572|343.3089|-0.3517|NARROWING|875.5500|-2581215.0000|-0.5383|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH3_0930|2025-12-17 00:00:00|AVGO|SHORT|EPCH3|1.0000|EXIT|2025-12-17 09:45:00|2.0000|333.3100|2.8918|9.0000|1.0000|IMPROVING|337.9479|340.7270|342.3011|-1.5742|WIDENING|336.2300|-3388264.0000|-0.9206|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH4_0931|2025-12-17 00:00:00|AVGO|SHORT|EPCH4|1.0000|ENTRY|2025-12-17 09:35:00|0.0000|335.6300|1.4963|8.0000|0.0000|STABLE|340.2861|342.9572|343.3089|-0.3517|NARROWING|875.5500|-2581215.0000|-0.5383|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH4_0931|2025-12-17 00:00:00|AVGO|SHORT|EPCH4|1.0000|MFE|2025-12-17 10:30:00|11.0000|330.1600|2.7325|9.0000|1.0000|IMPROVING|335.4273|333.1435|337.9189|-4.7754|WIDENING|33.2100|-472572.0000|-0.7805|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH4_0931|2025-12-17 00:00:00|AVGO|SHORT|EPCH4|1.0000|MAE|2025-12-17 09:35:00|0.0000|340.6500|1.4963|8.0000|0.0000|STABLE|340.2861|342.9572|343.3089|-0.3517|NARROWING|875.5500|-2581215.0000|-0.5383|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH4_0931|2025-12-17 00:00:00|AVGO|SHORT|EPCH4|1.0000|EXIT|2025-12-17 10:30:00|11.0000|330.1875|2.7325|9.0000|1.0000|IMPROVING|335.4273|333.1435|337.9189|-4.7754|WIDENING|33.2100|-472572.0000|-0.7805|BEAR|BULL|BEAR|BEAR|3.0000|TARGET_3R||||||||||||||||||
|AVGO_121725_EPCH2_0942|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:45:00|0.0000|333.3100|0.2796|9.0000|0.0000|STABLE|337.9479|340.7270|342.3011|-1.5742|WIDENING|336.2300|-3388264.0000|-0.9206|BEAR|BULL|BEAR|BEAR|2.6711|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0942|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|47.0000|321.4200|3.7082|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.3921|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0942|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|3.0000|337.0000|-0.0729|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.3921|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0942|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|72.0000|326.8750|2.3964|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.6711|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0943|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:45:00|0.0000|333.3100|0.2049|9.0000|0.0000|STABLE|337.9479|340.7270|342.3011|-1.5742|WIDENING|336.2300|-3388264.0000|-0.9206|BEAR|BULL|BEAR|BEAR|2.4567|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0943|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|47.0000|321.4200|3.7957|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.4551|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0943|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|3.0000|337.0000|-0.0557|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.4551|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0943|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|72.0000|326.8750|2.1981|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.4567|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0944|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:45:00|0.0000|333.3100|0.2775|9.0000|0.0000|STABLE|337.9479|340.7270|342.3011|-1.5742|WIDENING|336.2300|-3388264.0000|-0.9206|BEAR|BULL|BEAR|BEAR|2.6650|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0944|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|47.0000|321.4200|3.8672|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.5067|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0944|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|3.0000|337.0000|-0.0416|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.5067|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0944|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|72.0000|326.8750|2.3908|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.6650|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0945|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:50:00|0.0000|333.3400|0.2254|9.0000|0.0000|STABLE|337.2972|339.5233|341.7711|-2.2478|WIDENING|206.5900|-3509612.0000|-1.1235|BEAR|BULL|BEAR|BEAR|2.5429|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0945|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|46.0000|321.4200|3.8809|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.5165|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0945|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|2.0000|337.0000|-0.0389|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.5165|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0945|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|71.0000|326.8750|2.2778|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.5429|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0947|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:50:00|0.0000|333.3400|0.2432|9.0000|0.0000|STABLE|337.2972|339.5233|341.7711|-2.2478|WIDENING|206.5900|-3509612.0000|-1.1235|BEAR|BULL|BEAR|BEAR|2.5942|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0947|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|46.0000|321.4200|3.9887|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.5942|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0947|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|2.0000|337.0000|-0.0177|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.5942|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0947|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|71.0000|326.8750|2.3253|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.5942|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0952|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:55:00|0.0000|335.8250|-0.5484|8.0000|0.0000|STABLE|336.9677|338.6150|341.3876|-2.7726|WIDENING|186.9300|-976440.0000|-1.1859|BEAR|BULL|BEAR|BEAR|2.6650|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0952|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|45.0000|321.4200|4.0870|9.0000|1.0000|IMPROVING|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.6650|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0952|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|1.0000|337.0000|0.0016|9.0000|1.0000|IMPROVING|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.6650|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0952|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|70.0000|326.8750|2.3908|6.0000|-2.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.6650|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0953|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 09:55:00|0.0000|335.8250|-0.6181|8.0000|0.0000|STABLE|336.9677|338.6150|341.3876|-2.7726|WIDENING|186.9300|-976440.0000|-1.1859|BEAR|BULL|BEAR|BEAR|2.1000|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0953|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|45.0000|321.4200|4.1980|9.0000|1.0000|IMPROVING|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.7450|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0953|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|1.0000|337.0000|0.0235|9.0000|1.0000|IMPROVING|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.7450|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0953|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|70.0000|326.8750|1.8681|6.0000|-2.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.1000|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0956|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 10:00:00|0.0000|334.1500|-0.0240|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.5712|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0956|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|44.0000|321.4200|3.9568|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.5712|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0956|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:00:00|0.0000|337.0000|-0.0240|9.0000|0.0000|STABLE|336.7743|337.5539|340.9757|-3.4218|WIDENING|88.5300|-392957.0000|-1.2566|BEAR|BULL|BEAR|BEAR|2.5712|EOD||||||||||||||||||
|AVGO_121725_EPCH2_0956|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|69.0000|326.8750|2.3040|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.5712|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1002|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 10:05:00|0.0000|333.2040|0.2746|9.0000|0.0000|STABLE|336.5751|336.3810|340.5282|-4.1472|WIDENING|27.1300|-411125.0000|-1.3161|BEAR|BULL|BEAR|BEAR|2.5598|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1002|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|43.0000|321.4200|3.9410|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.5598|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1002|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:05:00|0.0000|334.7300|0.2746|9.0000|0.0000|STABLE|336.5751|336.3810|340.5282|-4.1472|WIDENING|27.1300|-411125.0000|-1.3161|BEAR|BULL|BEAR|BEAR|2.5598|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1002|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|68.0000|326.8750|2.2935|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.5598|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1003|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 10:05:00|0.0000|333.2040|0.2566|9.0000|0.0000|STABLE|336.5751|336.3810|340.5282|-4.1472|WIDENING|27.1300|-411125.0000|-1.3161|BEAR|BULL|BEAR|BEAR|2.5094|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1003|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|43.0000|321.4200|3.8711|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.5094|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1003|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:05:00|0.0000|334.7300|0.2566|9.0000|0.0000|STABLE|336.5751|336.3810|340.5282|-4.1472|WIDENING|27.1300|-411125.0000|-1.3161|BEAR|BULL|BEAR|BEAR|2.5094|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1003|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|68.0000|326.8750|2.2469|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.5094|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1004|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|ENTRY|2025-12-17 10:05:00|0.0000|333.2040|0.2808|9.0000|0.0000|STABLE|336.5751|336.3810|340.5282|-4.1472|WIDENING|27.1300|-411125.0000|-1.3161|BEAR|BULL|BEAR|BEAR|2.5769|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1004|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MFE|2025-12-17 13:40:00|43.0000|321.4200|4.1291|9.0000|0.0000|STABLE|328.2177|322.6306|323.0077|-0.3771|WIDENING|23.8400|-527088.0000|-0.8637|BEAR|BULL|BEAR|BEAR|2.6954|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1004|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|MAE|2025-12-17 10:05:00|0.0000|334.7300|0.3232|9.0000|0.0000|STABLE|336.5751|336.3810|340.5282|-4.1472|WIDENING|27.1300|-411125.0000|-1.3161|BEAR|BULL|BEAR|BEAR|2.6954|EOD||||||||||||||||||
|AVGO_121725_EPCH2_1004|2025-12-17 00:00:00|AVGO|SHORT|EPCH2|1.0000|EXIT|2025-12-17 15:45:00|68.0000|326.8750|2.3093|6.0000|-3.0000|DEGRADING|327.4649|327.4679|325.9883|1.4796|WIDENING|-11.5800|997728.0000|0.9501|BULL|BEAR|BEAR|BEAR|2.5769|EOD||||||||||||||||||
