================================================================================
EPOCH OPTIMAL TRADE WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2026-01-01 14:45:24
Workbook: epoch_v1.xlsm
Worksheet: optimal_trade
Schema: v3.1 (45 columns, A-AS)

PURPOSE: This report contains expanded analysis data for each bar
of each trade, enabling AI-driven pattern discovery for exit optimization.

STRUCTURE: 1 row per bar per trade (~N trades x ~28 bars = 1,500+ rows)
Each row answers: 'If I exited HERE, what would happen?'
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Decision Points: 396
Unique Trades:         99
Avg Bars per Trade:    4.0

Avg R if Exit:         +305.75R
Avg MFE R:             +216.09R
Avg Actual R:          +0.00R
Capture Rate:          0.0%

WIN/LOSS (by exit rows):
  Wins:                0
  Losses:              0
  Win Rate:            0.0%

DECAY ANALYSIS (Post-MFE):
  Post-MFE Rows:       0
  Avg R Given Back:    0.00R
  First Flip Events:   0
  Avg R at First Flip: +0.00R

HEALTH SCORE -> AVERAGE R IF EXIT:
  Health 3: 16 bars, +490.18R avg, 100% win
  Health 2: 8 bars, +490.05R avg, 100% win
  Health 1: 67 bars, +257.79R avg, 100% win
  Health 0: 209 bars, +268.43R avg, 100% win
  Health -1: 68 bars, +332.88R avg, 100% win
  Health -2: 28 bars, +475.13R avg, 100% win

RAW DATA
----------------------------------------
|Trade_ID|Date|Ticker|Direction|Model|Entry_Health|Entry_Label|Entry_VWAP|Entry_Trend|Entry_Structure|Bar_Seq|Bar_Time|Bars_From_Entry|Bars_From_MFE|Event_Type|Price|R_If_Exit|Health|VWAP|SMA9|SMA21|Volume|Swing_High|Health_vs_Entry|R_vs_MFE|R_vs_Actual|Is_MFE|Is_Exit|Is_Post_MFE|Bars_After_MFE|R_Given_Back|Health_at_MFE|Health_Decay|VWAP_Same|SMA_Same|Structure_Same|CVD_Same|Is_First_Flip|Actual_Exit_Price|Actual_Exit_Time|Actual_R|Exit_Reason|MFE_R|MAE_R|Win|
|GOOGL_122225_EPCH4_0948|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|68.0000|310.1300|2.8216|10.0000|5.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|2.6573|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0948|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 09:55:00|1.0000|306.3800|0.2113|7.0000|2.0000|IMPROVING|307.0319|307.8530|308.8799|-1.0269|WIDENING|59.2100|-339211.0000|-1.2056|BEAR|BULL|BULL|BULL|2.6573|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0948|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|71.0000|309.8100|2.5493|10.0000|5.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|2.6573|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0951|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 09:55:00|0.0000|307.3200|0.0238|7.0000|0.0000|STABLE|307.0319|307.8530|308.8799|-1.0269|WIDENING|59.2100|-339211.0000|-1.2056|BEAR|BULL|BULL|BULL|2.0913|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0951|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|67.0000|310.1300|2.2302|10.0000|3.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|2.0913|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0951|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 09:55:00|0.0000|306.3800|0.0238|7.0000|0.0000|STABLE|307.0319|307.8530|308.8799|-1.0269|WIDENING|59.2100|-339211.0000|-1.2056|BEAR|BULL|BULL|BULL|2.0913|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0951|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|70.0000|309.8100|2.0000|10.0000|3.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|2.0913|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0957|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:00:00|0.0000|307.3200|0.2404|6.0000|0.0000|STABLE|307.0549|307.5252|308.7546|-1.2294|WIDENING|38.7000|-95014.0000|-1.2743|BEAR|BULL|BULL|BULL|2.7452|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0957|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|66.0000|310.1300|2.9135|10.0000|4.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|2.7452|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0957|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 10:10:00|2.0000|306.4500|-0.2731|5.0000|-1.0000|DEGRADING|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.7452|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0957|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|69.0000|309.8100|2.6346|10.0000|4.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|2.7452|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0959|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:00:00|0.0000|307.3200|0.0157|6.0000|0.0000|STABLE|307.0549|307.5252|308.7546|-1.2294|WIDENING|38.7000|-95014.0000|-1.2743|BEAR|BULL|BULL|BULL|2.0669|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0959|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|66.0000|310.1300|2.2047|10.0000|4.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|2.0669|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0959|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 10:10:00|2.0000|306.4500|-0.4047|5.0000|-1.0000|DEGRADING|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.0669|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_0959|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|69.0000|309.8100|1.9764|10.0000|4.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|2.0669|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1000|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:00:00|0.0000|307.3200|-0.0444|6.0000|0.0000|STABLE|307.0549|307.5252|308.7546|-1.2294|WIDENING|38.7000|-95014.0000|-1.2743|BEAR|BULL|BULL|BULL|1.8852|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1000|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|66.0000|310.1300|2.0148|10.0000|4.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|1.8852|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1000|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 10:10:00|2.0000|306.4500|-0.4400|5.0000|-1.0000|DEGRADING|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|1.8852|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1000|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|69.0000|309.8100|1.8000|10.0000|4.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|1.8852|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1002|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:05:00|0.0000|307.1600|-0.1374|6.0000|0.0000|STABLE|307.0652|307.1709|308.6242|-1.4533|WIDENING|25.2800|-480112.0000|-1.3143|BEAR|BULL|BULL|BULL|1.9733|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1002|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|65.0000|310.1300|2.1069|10.0000|4.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|1.9733|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1002|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 10:10:00|1.0000|306.4500|-0.4229|5.0000|-1.0000|DEGRADING|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|1.9733|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1002|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|68.0000|309.8100|1.8855|10.0000|4.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|1.9733|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1006|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:10:00|0.0000|306.7860|-0.3700|5.0000|0.0000|STABLE|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.2458|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1006|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|64.0000|310.1300|2.3917|10.0000|5.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|2.2458|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1006|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 10:10:00|0.0000|306.4500|-0.3700|5.0000|0.0000|STABLE|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.2458|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1006|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|67.0000|309.8100|2.1500|10.0000|5.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|2.2458|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1008|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:10:00|0.0000|306.7860|-0.3511|5.0000|0.0000|STABLE|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.3433|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1008|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MFE|2025-12-22 15:30:00|64.0000|310.1300|2.7000|10.0000|5.0000|IMPROVING|308.0993|309.6065|309.1563|0.4502|WIDENING|37.1800|514008.0000|0.7755|BULL|BULL|BULL|BULL|2.5409|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1008|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|MAE|2025-12-22 10:10:00|0.0000|306.4500|-0.3127|5.0000|0.0000|STABLE|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.5409|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1008|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|EXIT|2025-12-22 15:45:00|67.0000|309.8100|2.2446|10.0000|5.0000|IMPROVING|308.1614|309.7598|309.2951|0.4647|WIDENING|37.7900|616556.0000|0.9801|BULL|BULL|BULL|BULL|2.3433|EOD||||||||||||||||||
|GOOGL_122225_EPCH4_1009|2025-12-22 00:00:00|GOOGL|LONG|EPCH4|1.0000|ENTRY|2025-12-22 10:10:00|0.0000|306.7860|-0.3310|5.0000|0.0000|STABLE|307.0472|306.8349|308.4859|-1.6510|WIDENING|41.6000|-318608.0000|-1.3091|BEAR|BULL|BULL|BULL|2.4469|EOD||||||||||||||||||
