================================================================================
EPOCH OPTIONS ANALYSIS WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2025-12-30 16:29:33
Workbook: epoch_v1.xlsm
Worksheet: options_analysis
Schema: v1.0 (22 columns, A-V)

PURPOSE: This report contains options analysis data comparing
options performance to underlying equity trades for each backtest trade.

STRUCTURE: 1 row per trade with options P&L and R-multiple comparison.
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Trades:          235
Successful:            235
Failed (No Data):      0

P&L METRICS (Successful Trades Only):
  Total P&L:           $-8,152.00
  Avg P&L:             $-34.69
  Avg Return:          -5.8%

R-MULTIPLE METRICS:
  Total Options R:     -43.02R
  Avg Options R:       -0.18R
  Best Options R:      +1.65R
  Worst Options R:     -0.98R
  Avg Underlying R:    -0.29R
  Avg R Multiplier:    0.62x

WIN/LOSS ANALYSIS:
  Wins:                85
  Losses:              150
  Win Rate:            36.2%
  Outperformed Equity: 21/235

DIRECTION BREAKDOWN:
  SHORT: 69 trades, -0.08R avg, 67% win
  LONG: 166 trades, -0.22R avg, 23% win

CONTRACT TYPE BREAKDOWN:
  PUT: 69 trades, -0.08R avg, 67% win
  CALL: 166 trades, -0.22R avg, 23% win

STATUS BREAKDOWN:
  SUCCESS: 235

RAW DATA
----------------------------------------
|Trade_ID|Ticker|Direction|Entry_Date|Entry_Time|Entry_Price|Options_Ticker|Strike|Expiration|Contract_Type|Option_Entry_Price|Option_Entry_Time|Option_Exit_Price|Option_Exit_Time|PnL_Dollars|PnL_Percent|Option_R|Net_Return|Underlying_R|R_Multiplier|Win|Status|
|AAPL_123025_EPCH2_0950|AAPL|SHORT|2025-12-30 00:00:00|0.4097|273.58|O:AAPL260102P00275000|275.0000|2026-01-02 00:00:00|PUT|2.26|0.4097|2.45|0.6597|19|0.0841|0.3654|0.0841|1.0769|0.3393|1.0000|SUCCESS|
|AAPL_123025_EPCH2_0950|AAPL|SHORT|2025-12-30 00:00:00|0.4099|273.5635|O:AAPL260102P00275000|275.0000|2026-01-02 00:00:00|PUT|2.27|0.4099|2.45|0.6597|18|0.0793|0.3355|0.0793|1.0130|0.3312|1.0000|SUCCESS|
|AAPL_123025_EPCH2_0952|AAPL|SHORT|2025-12-30 00:00:00|0.4116|273.58|O:AAPL260102P00275000|275.0000|2026-01-02 00:00:00|PUT|2.25|0.4116|2.45|0.6597|20|0.0889|0.3846|0.0889|1.0769|0.3571|1.0000|SUCCESS|
|AAPL_123025_EPCH2_0953|AAPL|SHORT|2025-12-30 00:00:00|0.4123|273.558|O:AAPL260102P00275000|275.0000|2026-01-02 00:00:00|PUT|2.31|0.4123|2.45|0.6597|14|0.0606|0.2583|0.0606|0.9926|0.2602|1.0000|SUCCESS|
|AMD_123025_EPCH2_0932|AMD|LONG|2025-12-30 00:00:00|0.3972|215.4747|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.46|0.3972|2.54|0.6597|-92|-0.2659|-0.7766|-0.2659|-0.1897|4.0943|0.0000|SUCCESS|
|AMD_123025_EPCH2_0932|AMD|LONG|2025-12-30 00:00:00|0.3976|215.47|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.5|0.3976|2.54|0.6597|-96|-0.2743|-0.8136|-0.2743|-0.1864|4.3636|0.0000|SUCCESS|
|AMD_123025_EPCH2_0934|AMD|LONG|2025-12-30 00:00:00|0.3986|215.725|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.6|0.3986|2.54|0.6597|-106|-0.2944|-0.7387|-0.2944|-0.3310|2.2316|0.0000|SUCCESS|
|AMD_123025_EPCH2_0940|AMD|LONG|2025-12-30 00:00:00|0.4033|215.54|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.3|0.4033|2.54|0.6597|-76|-0.2303|-0.6080|-0.2303|-0.2320|2.6207|0.0000|SUCCESS|
|AMD_123025_EPCH2_0946|AMD|LONG|2025-12-30 00:00:00|0.4075|215.485|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.25|0.4075|2.54|0.6597|-71|-0.2185|-0.5941|-0.2185|-0.1967|3.0213|0.0000|SUCCESS|
|AMD_123025_EPCH2_0948|AMD|LONG|2025-12-30 00:00:00|0.4089|215.5375|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.39|0.4089|2.54|0.6597|-85|-0.2507|-0.6814|-0.2507|-0.2305|2.9565|0.0000|SUCCESS|
|AMD_123025_EPCH2_1052|AMD|LONG|2025-12-30 00:00:00|0.4528|215.49|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.15|0.4528|2.54|0.6597|-61|-0.1937|-0.5083|-0.1937|-0.2000|2.5417|0.0000|SUCCESS|
|AMD_123025_EPCH2_1052|AMD|LONG|2025-12-30 00:00:00|0.4533|215.47|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.17|0.4533|2.54|0.6597|-63|-0.1987|-0.5339|-0.1987|-0.1864|2.8636|0.0000|SUCCESS|
|AMD_123025_EPCH2_1053|AMD|LONG|2025-12-30 00:00:00|0.4535|215.51|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.24|0.4535|2.54|0.6597|-70|-0.2160|-0.5738|-0.2160|-0.2131|2.6923|0.0000|SUCCESS|
|AMD_123025_EPCH2_1056|AMD|LONG|2025-12-30 00:00:00|0.4556|215.5|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.15|0.4556|2.54|0.6597|-61|-0.1937|-0.5041|-0.1937|-0.2066|2.4400|0.0000|SUCCESS|
|AMD_123025_EPCH2_1057|AMD|LONG|2025-12-30 00:00:00|0.4562|215.52|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.19|0.4562|2.54|0.6597|-65|-0.2038|-0.5285|-0.2038|-0.2195|2.4074|0.0000|SUCCESS|
|AMD_123025_EPCH2_1057|AMD|LONG|2025-12-30 00:00:00|0.4564|215.4792|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.2|0.4564|2.54|0.6597|-66|-0.2063|-0.5550|-0.2063|-0.1927|2.8796|0.0000|SUCCESS|
|AMD_123025_EPCH2_1057|AMD|LONG|2025-12-30 00:00:00|0.4566|215.5|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.22|0.4566|2.54|0.6597|-68|-0.2112|-0.5620|-0.2112|-0.2066|2.7200|0.0000|SUCCESS|
|AMD_123025_EPCH2_1138|AMD|LONG|2025-12-30 00:00:00|0.4847|215.4999|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.12|0.4847|2.54|0.6597|-58|-0.1859|-0.4794|-0.1859|-0.2065|2.3209|0.0000|SUCCESS|
|AMD_123025_EPCH2_1138|AMD|LONG|2025-12-30 00:00:00|0.4849|215.5005|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.12|0.4849|2.54|0.6597|-58|-0.1859|-0.4791|-0.1859|-0.2069|2.3154|0.0000|SUCCESS|
|AMD_123025_EPCH2_1138|AMD|LONG|2025-12-30 00:00:00|0.4851|215.4731|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.07|0.4851|2.54|0.6597|-53|-0.1726|-0.4480|-0.1726|-0.1886|2.3756|0.0000|SUCCESS|
|AMD_123025_EPCH2_1141|AMD|LONG|2025-12-30 00:00:00|0.4873|215.47|O:AMD260102C00215000|215.0000|2026-01-02 00:00:00|CALL|3.12|0.4873|2.54|0.6597|-58|-0.1859|-0.4915|-0.1859|-0.1864|2.6364|0.0000|SUCCESS|
|AVGO_123025_EPCH2_0957|AVGO|SHORT|2025-12-30 00:00:00|0.4148|351.335|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.95|0.4148|5.05|0.6597|10|0.0202|0.0727|0.0202|1.1273|0.0645|1.0000|SUCCESS|
|AVGO_123025_EPCH2_0958|AVGO|SHORT|2025-12-30 00:00:00|0.4153|351.3744|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.95|0.4153|5.05|0.6597|10|0.0202|0.0749|0.0202|1.1900|0.0629|1.0000|SUCCESS|
|AVGO_123025_EPCH2_0958|AVGO|SHORT|2025-12-30 00:00:00|0.4155|351.32|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.95|0.4155|5.05|0.6597|10|0.0202|0.0719|0.0202|1.1043|0.0651|1.0000|SUCCESS|
|AVGO_123025_EPCH2_0958|AVGO|SHORT|2025-12-30 00:00:00|0.4156|351.29|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.95|0.4156|5.05|0.6597|10|0.0202|0.0704|0.0202|1.0599|0.0664|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1052|AVGO|SHORT|2025-12-30 00:00:00|0.4533|351.36|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.8|0.4533|5.05|0.6597|25|0.0521|0.1852|0.0521|1.1667|0.1587|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1053|AVGO|SHORT|2025-12-30 00:00:00|0.4535|351.35|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.8|0.4535|5.05|0.6597|25|0.0521|0.1838|0.0521|1.1507|0.1597|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1053|AVGO|SHORT|2025-12-30 00:00:00|0.4536|351.32|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.82|0.4536|5.05|0.6597|23|0.0477|0.1655|0.0477|1.1043|0.1498|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1104|AVGO|SHORT|2025-12-30 00:00:00|0.4616|351.255|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.91|0.4616|5.05|0.6597|14|0.0285|0.0962|0.0285|1.0103|0.0952|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1136|AVGO|SHORT|2025-12-30 00:00:00|0.4837|351.35|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.7|0.4837|5.05|0.6597|35|0.0745|0.2574|0.0745|1.1507|0.2236|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1136|AVGO|SHORT|2025-12-30 00:00:00|0.4838|351.27|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.7|0.4838|5.05|0.6597|35|0.0745|0.2431|0.0745|1.0312|0.2357|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1308|AVGO|SHORT|2025-12-30 00:00:00|0.5472|351.3699|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5472|5.05|0.6597|30|0.0632|0.2239|0.0632|1.1827|0.1893|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1310|AVGO|SHORT|2025-12-30 00:00:00|0.5488|351.31|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5488|5.05|0.6597|30|0.0632|0.2143|0.0632|1.0893|0.1967|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1311|AVGO|SHORT|2025-12-30 00:00:00|0.5495|351.3602|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5495|5.05|0.6597|30|0.0632|0.2223|0.0632|1.1670|0.1905|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1312|AVGO|SHORT|2025-12-30 00:00:00|0.5502|351.345|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5502|5.05|0.6597|30|0.0632|0.2198|0.0632|1.1429|0.1923|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1312|AVGO|SHORT|2025-12-30 00:00:00|0.5503|351.34|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5503|5.05|0.6597|30|0.0632|0.2190|0.0632|1.1350|0.1929|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1313|AVGO|SHORT|2025-12-30 00:00:00|0.5509|351.33|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5509|5.05|0.6597|30|0.0632|0.2174|0.0632|1.1196|0.1942|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1314|AVGO|SHORT|2025-12-30 00:00:00|0.5514|351.32|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.75|0.5514|5.05|0.6597|30|0.0632|0.2158|0.0632|1.1043|0.1954|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1415|AVGO|SHORT|2025-12-30 00:00:00|0.5943|351.34|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.4|0.5943|5.05|0.6597|65|0.1477|0.4745|0.1477|1.1350|0.4180|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1417|AVGO|SHORT|2025-12-30 00:00:00|0.5955|351.3784|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.28|0.5955|5.05|0.6597|77|0.1799|0.5783|0.1799|1.1966|0.4832|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1426|AVGO|SHORT|2025-12-30 00:00:00|0.6017|351.33|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.4|0.6017|5.05|0.6597|65|0.1477|0.4710|0.1477|1.1196|0.4207|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1426|AVGO|SHORT|2025-12-30 00:00:00|0.6019|351.33|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.4|0.6019|5.05|0.6597|65|0.1477|0.4710|0.1477|1.1196|0.4207|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1427|AVGO|SHORT|2025-12-30 00:00:00|0.6026|351.33|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.4|0.6026|5.05|0.6597|65|0.1477|0.4710|0.1477|1.1196|0.4207|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1428|AVGO|SHORT|2025-12-30 00:00:00|0.6028|351.36|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.4|0.6028|5.05|0.6597|65|0.1477|0.4815|0.1477|1.1667|0.4127|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1429|AVGO|SHORT|2025-12-30 00:00:00|0.6035|351.355|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.5|0.6035|5.05|0.6597|55|0.1222|0.4059|0.1222|1.1587|0.3503|1.0000|SUCCESS|
|AVGO_123025_EPCH2_1429|AVGO|SHORT|2025-12-30 00:00:00|0.6036|351.35|O:AVGO260102P00352500|352.5000|2026-01-02 00:00:00|PUT|4.5|0.6036|5.05|0.6597|55|0.1222|0.4044|0.1222|1.1507|0.3514|1.0000|SUCCESS|
|BAC_123025_EPCH2_1103|BAC|LONG|2025-12-30 00:00:00|0.4604|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.47|0.4604|0.48|0.6597|1|0.0213|0.0645|0.0213|0.4516|0.1429|1.0000|SUCCESS|
|BAC_123025_EPCH2_1209|BAC|LONG|2025-12-30 00:00:00|0.5066|55.2077|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5066|0.48|0.6597|4|0.0909|0.2536|0.0909|0.4268|0.5944|1.0000|SUCCESS|
|BAC_123025_EPCH2_1209|BAC|LONG|2025-12-30 00:00:00|0.5068|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5068|0.48|0.6597|4|0.0909|0.2581|0.0909|0.4516|0.5714|1.0000|SUCCESS|
|BAC_123025_EPCH2_1210|BAC|LONG|2025-12-30 00:00:00|0.5069|55.21|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.43|0.5069|0.48|0.6597|5|0.1163|0.3125|0.1163|0.4062|0.7692|1.0000|SUCCESS|
|BAC_123025_EPCH2_1219|BAC|LONG|2025-12-30 00:00:00|0.5135|55.2097|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5135|0.48|0.6597|4|0.0909|0.2505|0.0909|0.4089|0.6126|1.0000|SUCCESS|
|BAC_123025_EPCH2_1221|BAC|LONG|2025-12-30 00:00:00|0.5151|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5151|0.48|0.6597|4|0.0909|0.2581|0.0909|0.4516|0.5714|1.0000|SUCCESS|
|BAC_123025_EPCH2_1222|BAC|LONG|2025-12-30 00:00:00|0.5153|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5153|0.48|0.6597|4|0.0909|0.2581|0.0909|0.4516|0.5714|1.0000|SUCCESS|
|BAC_123025_EPCH2_1222|BAC|LONG|2025-12-30 00:00:00|0.5155|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5155|0.48|0.6597|4|0.0909|0.2581|0.0909|0.4516|0.5714|1.0000|SUCCESS|
|BAC_123025_EPCH2_1249|BAC|LONG|2025-12-30 00:00:00|0.5345|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5345|0.48|0.6597|4|0.0909|0.2581|0.0909|0.4516|0.5714|1.0000|SUCCESS|
|BAC_123025_EPCH2_1250|BAC|LONG|2025-12-30 00:00:00|0.5349|55.21|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.44|0.5349|0.48|0.6597|4|0.0909|0.2500|0.0909|0.4062|0.6154|1.0000|SUCCESS|
|BAC_123025_EPCH2_1313|BAC|LONG|2025-12-30 00:00:00|0.5507|55.215|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5507|0.48|0.6597|6|0.1429|0.3636|0.1429|0.3636|1.0000|1.0000|SUCCESS|
|BAC_123025_EPCH2_1313|BAC|LONG|2025-12-30 00:00:00|0.5510|55.21|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5510|0.48|0.6597|6|0.1429|0.3750|0.1429|0.4062|0.9231|1.0000|SUCCESS|
|BAC_123025_EPCH2_1315|BAC|LONG|2025-12-30 00:00:00|0.5523|55.2044|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5523|0.48|0.6597|6|0.1429|0.3886|0.1429|0.4573|0.8499|1.0000|SUCCESS|
|BAC_123025_EPCH2_1315|BAC|LONG|2025-12-30 00:00:00|0.5526|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5526|0.48|0.6597|6|0.1429|0.3871|0.1429|0.4516|0.8571|1.0000|SUCCESS|
|BAC_123025_EPCH2_1325|BAC|LONG|2025-12-30 00:00:00|0.5590|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5590|0.48|0.6597|6|0.1429|0.3871|0.1429|0.4516|0.8571|1.0000|SUCCESS|
|BAC_123025_EPCH2_1326|BAC|LONG|2025-12-30 00:00:00|0.5601|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5601|0.48|0.6597|6|0.1429|0.3871|0.1429|0.4516|0.8571|1.0000|SUCCESS|
|BAC_123025_EPCH2_1329|BAC|LONG|2025-12-30 00:00:00|0.5618|55.21|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5618|0.48|0.6597|6|0.1429|0.3750|0.1429|0.4062|0.9231|1.0000|SUCCESS|
|BAC_123025_EPCH2_1340|BAC|LONG|2025-12-30 00:00:00|0.5700|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.43|0.5700|0.48|0.6597|5|0.1163|0.3226|0.1163|0.4516|0.7143|1.0000|SUCCESS|
|BAC_123025_EPCH2_1341|BAC|LONG|2025-12-30 00:00:00|0.5701|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.43|0.5701|0.48|0.6597|5|0.1163|0.3226|0.1163|0.4516|0.7143|1.0000|SUCCESS|
|BAC_123025_EPCH2_1342|BAC|LONG|2025-12-30 00:00:00|0.5712|55.21|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.43|0.5712|0.48|0.6597|5|0.1163|0.3125|0.1163|0.4062|0.7692|1.0000|SUCCESS|
|BAC_123025_EPCH2_1345|BAC|LONG|2025-12-30 00:00:00|0.5729|55.21|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.43|0.5729|0.48|0.6597|5|0.1163|0.3125|0.1163|0.4062|0.7692|1.0000|SUCCESS|
|BAC_123025_EPCH2_1345|BAC|LONG|2025-12-30 00:00:00|0.5733|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.43|0.5733|0.48|0.6597|5|0.1163|0.3226|0.1163|0.4516|0.7143|1.0000|SUCCESS|
|BAC_123025_EPCH2_1349|BAC|LONG|2025-12-30 00:00:00|0.5759|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5759|0.48|0.6597|6|0.1429|0.3871|0.1429|0.4516|0.8571|1.0000|SUCCESS|
|BAC_123025_EPCH2_1351|BAC|LONG|2025-12-30 00:00:00|0.5771|55.2084|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5771|0.48|0.6597|6|0.1429|0.3788|0.1429|0.4205|0.9009|1.0000|SUCCESS|
|BAC_123025_EPCH2_1356|BAC|LONG|2025-12-30 00:00:00|0.5806|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.39|0.5806|0.48|0.6597|9|0.2308|0.5806|0.2308|0.4516|1.2857|1.0000|SUCCESS|
|BAC_123025_EPCH2_1356|BAC|LONG|2025-12-30 00:00:00|0.5811|55.2044|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.39|0.5811|0.48|0.6597|9|0.2308|0.5829|0.2308|0.4573|1.2748|1.0000|SUCCESS|
|BAC_123025_EPCH2_1357|BAC|LONG|2025-12-30 00:00:00|0.5816|55.2056|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5816|0.48|0.6597|6|0.1429|0.3856|0.1429|0.4460|0.8646|1.0000|SUCCESS|
|BAC_123025_EPCH2_1357|BAC|LONG|2025-12-30 00:00:00|0.5818|55.206|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5818|0.48|0.6597|6|0.1429|0.3846|0.1429|0.4423|0.8696|1.0000|SUCCESS|
|BAC_123025_EPCH2_1358|BAC|LONG|2025-12-30 00:00:00|0.5819|55.2027|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5819|0.48|0.6597|6|0.1429|0.3929|0.1429|0.4735|0.8299|1.0000|SUCCESS|
|BAC_123025_EPCH2_1358|BAC|LONG|2025-12-30 00:00:00|0.5821|55.2001|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5821|0.48|0.6597|6|0.1429|0.3997|0.1429|0.4990|0.8011|1.0000|SUCCESS|
|BAC_123025_EPCH2_1359|BAC|LONG|2025-12-30 00:00:00|0.5828|55.205|O:BAC260102C00055000|55.0000|2026-01-02 00:00:00|CALL|0.42|0.5828|0.48|0.6597|6|0.1429|0.3871|0.1429|0.4516|0.8571|1.0000|SUCCESS|
