================================================================================
EPOCH OPTIMAL TRADE WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2025-12-30 16:29:33
Workbook: epoch_v1.xlsm
Worksheet: optimal_trade
Schema: v3.1 (45 columns, A-AS)

PURPOSE: This report contains expanded analysis data for each bar
of each trade, enabling AI-driven pattern discovery for exit optimization.

STRUCTURE: 1 row per bar per trade (~N trades x ~28 bars = 1,500+ rows)
Each row answers: 'If I exited HERE, what would happen?'
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Decision Points: 684
Unique Trades:         171
Avg Bars per Trade:    4.0

Avg R if Exit:         +239.09R
Avg MFE R:             +338.06R
Avg Actual R:          +0.00R
Capture Rate:          0.0%

WIN/LOSS (by exit rows):
  Wins:                0
  Losses:              0
  Win Rate:            0.0%

DECAY ANALYSIS (Post-MFE):
  Post-MFE Rows:       0
  Avg R Given Back:    0.00R
  First Flip Events:   0
  Avg R at First Flip: +0.00R

HEALTH SCORE -> AVERAGE R IF EXIT:
  Health 1: 2 bars, +459.48R avg, 100% win
  Health 0: 662 bars, +233.72R avg, 100% win
  Health -1: 18 bars, +387.36R avg, 100% win
  Health -2: 2 bars, +461.36R avg, 100% win

RAW DATA
----------------------------------------
|Trade_ID|Date|Ticker|Direction|Model|Entry_Health|Entry_Label|Entry_VWAP|Entry_Trend|Entry_Structure|Bar_Seq|Bar_Time|Bars_From_Entry|Bars_From_MFE|Event_Type|Price|R_If_Exit|Health|VWAP|SMA9|SMA21|Volume|Swing_High|Health_vs_Entry|R_vs_MFE|R_vs_Actual|Is_MFE|Is_Exit|Is_Post_MFE|Bars_After_MFE|R_Given_Back|Health_at_MFE|Health_Decay|VWAP_Same|SMA_Same|Structure_Same|CVD_Same|Is_First_Flip|Actual_Exit_Price|Actual_Exit_Time|Actual_R|Exit_Reason|MFE_R|MAE_R|Win|
|AAPL_123025_EPCH2_0941|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MFE|2025-12-30 12:00:00|27.0000|272.2800|2.4175|7.0000|2.0000|IMPROVING|272.9664|272.6372|272.7469|-0.1097|NARROWING|-25.3000|-73808.0000|-0.9741|BEAR|BEAR|BEAR|BULL|1.0971|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0941|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MAE|2025-12-30 09:55:00|2.0000|273.8500|-0.1068|7.0000|2.0000|IMPROVING|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|1.0971|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0941|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|EXIT|2025-12-30 15:45:00|72.0000|273.0800|0.6721|7.0000|2.0000|IMPROVING|273.0276|273.2305|273.2813|-0.0508|WIDENING|55.9000|-198050.0000|-0.3870|BULL|BEAR|BEAR|BULL|0.7705|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0942|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|ENTRY|2025-12-30 09:45:00|0.0000|273.6000|-0.2308|5.0000|0.0000|STABLE|273.2303|273.0943|273.0572|0.0371|NARROWING|188.1900|-649406.0000|-0.9772|BEAR|BEAR|BEAR|BULL|0.6615|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0942|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MFE|2025-12-30 12:00:00|27.0000|272.2800|2.2593|7.0000|2.0000|IMPROVING|272.9664|272.6372|272.7469|-0.1097|NARROWING|-25.3000|-73808.0000|-0.9741|BEAR|BEAR|BEAR|BULL|1.0000|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0942|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MAE|2025-12-30 09:55:00|2.0000|273.8500|-0.1481|7.0000|2.0000|IMPROVING|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|1.0000|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0942|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|EXIT|2025-12-30 15:45:00|72.0000|273.0800|0.5692|7.0000|2.0000|IMPROVING|273.0276|273.2305|273.2813|-0.0508|WIDENING|55.9000|-198050.0000|-0.3870|BULL|BEAR|BEAR|BULL|0.6615|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0948|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|ENTRY|2025-12-30 09:50:00|0.0000|273.6300|-0.1754|6.0000|0.0000|STABLE|273.2550|273.1554|273.0872|0.0682|WIDENING|57.0800|-476069.0000|-0.9862|BEAR|BEAR|BEAR|BULL|0.8947|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0948|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MFE|2025-12-30 12:00:00|26.0000|272.2800|2.2000|7.0000|1.0000|IMPROVING|272.9664|272.6372|272.7469|-0.1097|NARROWING|-25.3000|-73808.0000|-0.9741|BEAR|BEAR|BEAR|BULL|0.9636|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0948|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MAE|2025-12-30 09:55:00|1.0000|273.8500|-0.1636|7.0000|1.0000|IMPROVING|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|0.9636|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0948|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|EXIT|2025-12-30 15:45:00|71.0000|273.0800|0.7895|7.0000|1.0000|IMPROVING|273.0276|273.2305|273.2813|-0.0508|WIDENING|55.9000|-198050.0000|-0.3870|BULL|BEAR|BEAR|BULL|0.8947|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0950|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|ENTRY|2025-12-30 09:55:00|0.0000|273.6400|-0.1426|7.0000|0.0000|STABLE|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|1.0130|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0950|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MFE|2025-12-30 12:00:00|26.0000|272.2800|2.3846|7.0000|0.0000|STABLE|272.9664|272.6372|272.7469|-0.1097|NARROWING|-25.3000|-73808.0000|-0.9741|BEAR|BEAR|BEAR|BULL|1.0769|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0950|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MAE|2025-12-30 09:55:00|1.0000|273.8500|-0.1154|7.0000|0.0000|STABLE|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|1.0769|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0950|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|EXIT|2025-12-30 15:45:00|70.0000|273.0800|0.9012|7.0000|0.0000|STABLE|273.0276|273.2305|273.2813|-0.0508|WIDENING|55.9000|-198050.0000|-0.3870|BULL|BEAR|BEAR|BULL|1.0130|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0952|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|ENTRY|2025-12-30 09:55:00|0.0000|273.6400|-0.1154|7.0000|0.0000|STABLE|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|1.0769|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0952|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MFE|2025-12-30 12:00:00|25.0000|272.2800|2.3846|7.0000|0.0000|STABLE|272.9664|272.6372|272.7469|-0.1097|NARROWING|-25.3000|-73808.0000|-0.9741|BEAR|BEAR|BEAR|BULL|1.0769|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0952|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MAE|2025-12-30 09:55:00|0.0000|273.8500|-0.1154|7.0000|0.0000|STABLE|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|1.0769|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0952|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|EXIT|2025-12-30 15:45:00|70.0000|273.0800|0.9615|7.0000|0.0000|STABLE|273.0276|273.2305|273.2813|-0.0508|WIDENING|55.9000|-198050.0000|-0.3870|BULL|BEAR|BEAR|BULL|1.0769|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0953|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|ENTRY|2025-12-30 09:55:00|0.0000|273.6400|-0.1513|7.0000|0.0000|STABLE|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|0.9926|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0953|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MFE|2025-12-30 12:00:00|25.0000|272.2800|2.2472|7.0000|0.0000|STABLE|272.9664|272.6372|272.7469|-0.1097|NARROWING|-25.3000|-73808.0000|-0.9741|BEAR|BEAR|BEAR|BULL|0.9926|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0953|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|MAE|2025-12-30 09:55:00|0.0000|273.8500|-0.1513|7.0000|0.0000|STABLE|273.2934|273.2254|273.1166|0.1088|WIDENING|91.5000|375506.0000|-1.0032|BEAR|BEAR|BEAR|BULL|0.9926|EOD||||||||||||||||||
|AAPL_123025_EPCH2_0953|2025-12-30 00:00:00|AAPL|SHORT|EPCH2|1.0000|EXIT|2025-12-30 15:45:00|70.0000|273.0800|0.8819|7.0000|0.0000|STABLE|273.0276|273.2305|273.2813|-0.0508|WIDENING|55.9000|-198050.0000|-0.3870|BULL|BEAR|BEAR|BULL|0.9926|EOD||||||||||||||||||
|AMD_123025_EPCH2_0932|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 09:35:00|0.0000|215.2500|-0.1864|4.0000|0.0000|STABLE|215.6949|215.9458|216.0469|-0.1011|FLAT|1036.6100|-91402.0000|-0.0943|BULL|BULL|BULL|BEAR|-0.1864|EOD||||||||||||||||||
|AMD_123025_EPCH2_0932|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|21.0000|216.8200|0.9541|8.0000|4.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.1897|EOD||||||||||||||||||
|AMD_123025_EPCH2_0932|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|66.0000|214.3300|-0.7417|4.0000|0.0000|STABLE|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.1897|EOD||||||||||||||||||
|AMD_123025_EPCH2_0932|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|74.0000|214.9000|-0.4831|4.0000|0.0000|STABLE|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.1864|EOD||||||||||||||||||
|AMD_123025_EPCH2_0934|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 09:35:00|0.0000|215.2500|-0.3310|4.0000|0.0000|STABLE|215.6949|215.9458|216.0469|-0.1011|FLAT|1036.6100|-91402.0000|-0.0943|BULL|BULL|BULL|BEAR|-0.3310|EOD||||||||||||||||||
|AMD_123025_EPCH2_0934|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|21.0000|216.8200|0.6132|8.0000|4.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.3310|EOD||||||||||||||||||
|AMD_123025_EPCH2_0934|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|66.0000|214.3300|-0.7868|4.0000|0.0000|STABLE|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.3310|EOD||||||||||||||||||
|AMD_123025_EPCH2_0934|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|74.0000|214.9000|-0.5749|4.0000|0.0000|STABLE|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.3310|EOD||||||||||||||||||
|AMD_123025_EPCH2_0940|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 09:45:00|0.0000|215.8380|0.2384|6.0000|0.0000|STABLE|215.5521|215.8253|215.9545|-0.1291|NARROWING|374.0400|102850.0000|-0.1342|BULL|BULL|BULL|BEAR|-0.2320|EOD||||||||||||||||||
|AMD_123025_EPCH2_0940|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|19.0000|216.8200|0.8520|8.0000|2.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.2320|EOD||||||||||||||||||
|AMD_123025_EPCH2_0940|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|64.0000|214.3300|-0.7552|4.0000|-2.0000|DEGRADING|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.2320|EOD||||||||||||||||||
|AMD_123025_EPCH2_0940|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|72.0000|214.9000|-0.5120|4.0000|-2.0000|DEGRADING|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.2320|EOD||||||||||||||||||
|AMD_123025_EPCH2_0946|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 09:50:00|0.0000|215.9600|0.3975|5.0000|0.0000|STABLE|215.6382|215.7931|215.9397|-0.1466|NARROWING|363.1700|15531.0000|-0.0899|BULL|BULL|BULL|BEAR|-0.1967|EOD||||||||||||||||||
|AMD_123025_EPCH2_0946|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|18.0000|216.8200|0.9372|8.0000|3.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.1967|EOD||||||||||||||||||
|AMD_123025_EPCH2_0946|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|63.0000|214.3300|-0.7439|4.0000|-1.0000|DEGRADING|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.1967|EOD||||||||||||||||||
|AMD_123025_EPCH2_0946|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|71.0000|214.9000|-0.4895|4.0000|-1.0000|DEGRADING|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.1967|EOD||||||||||||||||||
|AMD_123025_EPCH2_0948|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 09:50:00|0.0000|215.9600|0.3387|5.0000|0.0000|STABLE|215.6382|215.7931|215.9397|-0.1466|NARROWING|363.1700|15531.0000|-0.0899|BULL|BULL|BULL|BEAR|-0.2305|EOD||||||||||||||||||
|AMD_123025_EPCH2_0948|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|18.0000|216.8200|0.8557|8.0000|3.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.2305|EOD||||||||||||||||||
|AMD_123025_EPCH2_0948|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|63.0000|214.3300|-0.7547|4.0000|-1.0000|DEGRADING|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.2305|EOD||||||||||||||||||
|AMD_123025_EPCH2_0948|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|71.0000|214.9000|-0.5110|4.0000|-1.0000|DEGRADING|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.2305|EOD||||||||||||||||||
|AMD_123025_EPCH2_1052|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 10:55:00|0.0000|215.7520|0.2390|5.0000|0.0000|STABLE|215.3413|215.1641|215.3399|-0.1758|NARROWING|-9.2000|54044.0000|-0.7535|BULL|BULL|BULL|BEAR|-0.1864|EOD||||||||||||||||||
|AMD_123025_EPCH2_1052|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|5.0000|216.8200|0.9292|8.0000|3.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.2000|EOD||||||||||||||||||
|AMD_123025_EPCH2_1052|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|50.0000|214.3300|-0.7450|4.0000|-1.0000|DEGRADING|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.2000|EOD||||||||||||||||||
|AMD_123025_EPCH2_1052|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|58.0000|214.9000|-0.4831|4.0000|-1.0000|DEGRADING|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.1864|EOD||||||||||||||||||
|AMD_123025_EPCH2_1053|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 10:55:00|0.0000|215.7520|0.1984|5.0000|0.0000|STABLE|215.3413|215.1641|215.3399|-0.1758|NARROWING|-9.2000|54044.0000|-0.7535|BULL|BULL|BULL|BEAR|-0.2131|EOD||||||||||||||||||
|AMD_123025_EPCH2_1053|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|5.0000|216.8200|0.8975|8.0000|3.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.2131|EOD||||||||||||||||||
|AMD_123025_EPCH2_1053|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|50.0000|214.3300|-0.7492|4.0000|-1.0000|DEGRADING|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.2131|EOD||||||||||||||||||
|AMD_123025_EPCH2_1053|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|58.0000|214.9000|-0.5000|4.0000|-1.0000|DEGRADING|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.2131|EOD||||||||||||||||||
|AMD_123025_EPCH2_1056|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 11:00:00|0.0000|215.9431|0.3662|5.0000|0.0000|STABLE|215.3583|215.2509|215.3334|-0.0825|NARROWING|-25.5900|327914.0000|-0.4481|BULL|BULL|BULL|BEAR|-0.2066|EOD||||||||||||||||||
|AMD_123025_EPCH2_1056|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|4.0000|216.8200|0.9132|8.0000|3.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.2066|EOD||||||||||||||||||
|AMD_123025_EPCH2_1056|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MAE|2025-12-30 15:05:00|49.0000|214.3300|-0.7471|4.0000|-1.0000|DEGRADING|215.3241|214.7841|214.9387|-0.1547|WIDENING|127.9700|-187340.0000|-0.3507|BEAR|BEAR|BULL|BEAR|-0.2066|EOD||||||||||||||||||
|AMD_123025_EPCH2_1056|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|EXIT|2025-12-30 15:45:00|57.0000|214.9000|-0.4959|4.0000|-1.0000|DEGRADING|215.2858|214.8990|214.8920|0.0070|NARROWING|64.8400|72024.0000|0.4484|BEAR|BEAR|BULL|BEAR|-0.2066|EOD||||||||||||||||||
|AMD_123025_EPCH2_1057|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|ENTRY|2025-12-30 11:00:00|0.0000|215.9431|0.3662|5.0000|0.0000|STABLE|215.3583|215.2509|215.3334|-0.0825|NARROWING|-25.5900|327914.0000|-0.4481|BULL|BULL|BULL|BEAR|-0.2066|EOD||||||||||||||||||
|AMD_123025_EPCH2_1057|2025-12-30 00:00:00|AMD|LONG|EPCH2|0.0000|MFE|2025-12-30 11:20:00|4.0000|216.8200|0.8821|8.0000|3.0000|IMPROVING|215.4662|215.6839|215.3703|0.3136|NARROWING|70.1100|338741.0000|0.4032|BULL|BULL|BULL|BEAR|-0.2195|EOD||||||||||||||||||
