================================================================================
EPOCH OPTIMAL TRADE WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2025-12-27 23:41:15
Workbook: epoch_v1.xlsm
Worksheet: optimal_trade
Schema: v3.1 (45 columns, A-AS)

PURPOSE: This report contains expanded analysis data for each bar
of each trade, enabling AI-driven pattern discovery for exit optimization.

STRUCTURE: 1 row per bar per trade (~N trades x ~28 bars = 1,500+ rows)
Each row answers: 'If I exited HERE, what would happen?'
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Decision Points: 497
Unique Trades:         107
Avg Bars per Trade:    4.6

Avg R if Exit:         +100.99R
Avg MFE R:             +83.30R
Avg Actual R:          +0.00R
Capture Rate:          0.0%

WIN/LOSS (by exit rows):
  Wins:                0
  Losses:              0
  Win Rate:            0.0%

DECAY ANALYSIS (Post-MFE):
  Post-MFE Rows:       0
  Avg R Given Back:    0.00R
  First Flip Events:   0
  Avg R at First Flip: +0.00R

HEALTH SCORE -> AVERAGE R IF EXIT:
  Health 0: 497 bars, +100.99R avg, 62% win

RAW DATA
----------------------------------------
|Trade_ID|Date|Ticker|Direction|Model|Entry_Health|Entry_Label|Entry_VWAP|Entry_Trend|Entry_Structure|Bar_Seq|Bar_Time|Bars_From_Entry|Bars_From_MFE|Event_Type|Price|R_If_Exit|Health|VWAP|SMA9|SMA21|Volume|Swing_High|Health_vs_Entry|R_vs_MFE|R_vs_Actual|Is_MFE|Is_Exit|Is_Post_MFE|Bars_After_MFE|R_Given_Back|Health_at_MFE|Health_Decay|VWAP_Same|SMA_Same|Structure_Same|CVD_Same|Is_First_Flip|Actual_Exit_Price|Actual_Exit_Time|Actual_R|Exit_Reason|MFE_R|MAE_R|Win|
|AKAM_121525_EPCH2_0941|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MFE|0.4060|16.0000|90.0400|0.8750|4.0000|-1.0000|STABLE|89.3765|88.5372|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0941|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|EXIT|0.4062|18.0000|89.2900|-1.0000|4.0000|-1.0000|STABLE|89.3765|88.5372|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0945|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|ENTRY|0.4064|0.0000|89.0500|0.0000|1.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0945|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|MFE|0.4064|0.0000|85.8800|4.8030|0.0000|-1.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0945|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|MAE|0.4097|0.0000|85.8800|4.8030|0.0000|-1.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0945|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|EXIT|0.4097|0.0000|89.7100|-1.0000|0.0000|-1.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0947|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|ENTRY|0.4078|0.0000|89.2700|0.0000|1.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0947|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|MFE|0.4078|0.0000|85.8800|7.7045|0.0000|-1.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0947|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|MAE|0.4097|0.0000|85.8800|7.7045|0.0000|-1.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0947|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|EXIT|0.4097|0.0000|89.7100|-1.0000|0.0000|-1.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0950|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|ENTRY|0.4099|0.0000|89.6700|0.0000|6.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0950|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MAE|0.4102|2.0000|85.0000|-12.2895|1.0000|-5.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0950|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MFE|0.4125|16.0000|90.0400|0.9737|4.0000|-2.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0950|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|EXIT|0.4132|20.0000|89.2900|-1.0000|5.0000|-1.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0951|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|ENTRY|0.4108|0.0000|89.3300|0.0000|1.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0951|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|MFE|0.4110|2.0000|85.0000|11.3947|0.0000|-1.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0951|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|MAE|0.4127|16.0000|90.0400|-1.8684|1.0000|0.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0951|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|EXIT|0.4132|20.0000|89.7100|-1.0000|3.0000|2.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0954|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|ENTRY|0.4128|0.0000|89.7100|0.0000|6.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0954|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|MAE|0.4129|2.0000|85.0000|-11.2143|1.0000|-5.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0954|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|MFE|0.4131|16.0000|90.0400|0.7857|4.0000|-2.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0954|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|EXIT|0.4132|20.0000|89.2900|-1.0000|5.0000|-1.0000|STABLE|89.4632|88.9817|87.7736|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|ENTRY|0.4161|0.0000|89.3300|0.0000|3.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|MFE|0.4162|2.0000|85.0000|11.3947|0.0000|-3.0000|STABLE|89.4892|89.1983|87.9483|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|MAE|0.4165|16.0000|90.0400|-1.8684|1.0000|-2.0000|STABLE|89.4892|89.1983|87.9483|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH1|0.0000|EXIT|0.4167|21.0000|89.7100|-1.0000|3.0000|0.0000|STABLE|89.4892|89.1983|87.9483|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|ENTRY|0.4163|0.0000|89.3000|0.0000|3.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|MFE|0.4163|2.0000|85.0000|10.4878|0.0000|-3.0000|STABLE|89.4892|89.1983|87.9483|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|MAE|0.4166|16.0000|90.0400|-1.8049|1.0000|-2.0000|STABLE|89.4892|89.1983|87.9483|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0959|2025-12-15 00:00:00|AKAM|SHORT|EPCH2|0.0000|EXIT|0.4167|21.0000|89.7100|-1.0000|3.0000|0.0000|STABLE|89.4892|89.1983|87.9483|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0956|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|ENTRY|0.4139|0.0000|89.7600|0.0000|7.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0956|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MAE|0.4145|2.0000|85.0000|-10.1277|1.0000|-6.0000|STABLE|89.4901|89.4211|88.1205|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0956|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MFE|0.4184|16.0000|90.0400|0.5957|4.0000|-3.0000|STABLE|89.4901|89.4211|88.1205|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_0956|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|EXIT|0.4201|22.0000|89.2900|-1.0000|6.0000|-1.0000|STABLE|89.4901|89.4211|88.1205|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_1000|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|ENTRY|0.4170|0.0000|89.9000|0.0000|7.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_1000|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|MAE|0.4173|2.0000|85.0000|-8.0328|1.0000|-6.0000|STABLE|89.4901|89.4211|88.1205|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_1000|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|MFE|0.4193|16.0000|90.0400|0.2295|4.0000|-3.0000|STABLE|89.4901|89.4211|88.1205|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH1_1000|2025-12-15 00:00:00|AKAM|LONG|EPCH1|0.0000|EXIT|0.4201|22.0000|89.2900|-1.0000|6.0000|-1.0000|STABLE|89.4901|89.4211|88.1205|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_1005|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|ENTRY|0.4201|0.0000|89.7100|0.0000|8.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_1005|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MAE|0.4204|2.0000|85.0000|-11.2143|1.0000|-7.0000|STABLE|89.4608|89.5511|88.3181|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_1005|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MFE|0.4225|16.0000|90.0400|0.7857|4.0000|-4.0000|STABLE|89.4608|89.5511|88.3181|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_1005|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|EXIT|0.4236|23.0000|89.2900|-1.0000|4.0000|-4.0000|STABLE|89.4608|89.5511|88.3181|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_1005|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|ENTRY|0.4207|0.0000|89.6601|0.0000|8.0000|0.0000|STABLE|0.0000|0.0000|0.0000|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|BULL|-1.0000|STOP||||||||||||||||||
|AKAM_121525_EPCH2_1005|2025-12-15 00:00:00|AKAM|LONG|EPCH2|0.0000|MAE|0.4209|2.0000|85.0000|-12.5915|1.0000|-7.0000|STABLE|89.4608|89.5511|88.3181|0.0000|FLAT|0.0000|0.0000|0.0000|NEUTRAL|NEUTRAL|NEUTRAL|NEUTRAL|-1.0000|STOP||||||||||||||||||
